kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
people,19,trump,21,president,19,new,21,trump,18,trump,16,trump,113
new,18,administration,15,states,18,president,15,states,16,united,16,president,104
trump,16,president,15,trump,17,united,13,united,15,president,15,people,96
great,15,people,13,united,16,trump,12,new,15,states,13,new,94
united,10,great,13,people,16,people,11,people,12,people,11,united,86
american,10,obama,10,great,13,obama,11,government,10,house,11,great,84
york,9,federal,9,new,9,states,11,president,10,federal,11,states,81
states,9,national,9,state,8,great,11,federal,9,great,11,house,57
president,9,new,9,totally,7,federal,8,man,9,government,11,government,50
justice,8,big,9,american,7,article,8,republican,9,state,8,federal,49
washington,7,house,8,thank,7,government,8,great,9,russian,8,administration,46
season,6,american,8,federal,7,york,7,house,8,former,8,american,46
days,6,democrats,8,best,7,house,7,presidential,8,national,7,national,44
democrats,6,news,7,house,7,man,7,administration,7,new,7,best,39
economy,6,working,7,history,6,season,7,york,7,department,7,obama,38
senate,6,nothing,7,court,6,administration,7,campaign,7,campaign,7,state,38
administration,6,united,7,year,6,party,6,killed,6,party,6,news,37
game,6,york,6,party,5,released,6,state,6,american,6,york,36
government,6,department,6,war,5,department,6,bill,6,investigation,6,republican,34
job,6,may,6,white,5,iran,6,hit,6,world,6,department,34
house,6,good,6,republican,5,fbi,6,donald,6,russia,5,thank,34
stop,5,trying,6,leader,5,may,6,national,5,news,5,senate,33
campaign,5,party,6,proud,5,second,5,work,5,women,5,white,32
working,5,states,6,senate,5,democrats,5,former,5,signed,5,big,31
state,5,deal,5,national,5,good,5,americans,5,fbi,5,may,30
best,5,hard,5,administration,5,news,5,department,5,j,5,campaign,30
national,5,best,5,big,5,white,5,country,5,mission,5,good,30
help,5,congress,5,nothing,5,reserve,5,article,5,job,5,country,30
important,5,final,5,donald,5,campaign,5,best,5,trying,5,party,30
story,5,republican,5,obama,5,american,5,south,5,best,5,article,30
times,5,copy,5,committee,5,announce,5,powerful,5,security,5,world,28
vote,5,donald,5,week,5,fire,5,times,5,article,5,democrats,28
nfl,5,climate,5,2017,5,statement,4,j,5,election,5,justice,27
team,4,security,5,fake,5,big,4,2016,5,country,5,man,26
leading,4,state,5,strong,5,week,4,essential,4,democrats,5,former,26
thank,4,week,4,world,5,senate,4,pay,4,act,4,fbi,25
