kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
councillor_matlow@torontoca,6,join,7,experts,15,happy,9,local,13,health,11,discuss,51,@johntory,23,believe,29,discuss,51
feb,6,along,7,morning,15,province,8,residents,13,week,11,eglinton,48,ford,23,pleasant,29,eglinton,48
working,6,subway,7,rent,15,home,8,normal,13,control,11,important,47,working,23,safe,28,important,47
family,6,quality,7,advice,15,rent,8,emergency,13,councillors,11,local,47,@carolyn_bennett,23,mount,28,local,47
local,6,businesses,7,ive,15,lives,8,distancing,12,meeting,11,pleasure,47,ive,23,agree,27,pleasure,47
environment,5,work,7,eglinton,15,wish,8,businesses,12,covid19,11,thanks,46,follow,22,emergency,27,thanks,46
wonderful,5,staff,6,tenants,15,safe,8,reach,12,policing,11,everyone,46,number,22,longterm,27,everyone,46
life,5,motion,6,able,15,beautiful,8,yes,12,agree,11,new,46,call,22,work,27,new,46
pauls,5,friends,6,lives,14,crisis,7,thanks,12,staff,10,working,45,local,22,understand,26,working,45
torontost,5,owners,6,home,14,heroic,7,@sulu1980,11,lets,10,citys,43,take,22,office,26,citys,43
neighborhood,5,@carolyn_bennett,6,social,14,still,7,buried,11,change,10,believe,43,ontario,21,government,26,believe,43
important,5,finally,6,care,14,protect,7,understand,11,local,10,government,42,care,21,distancing,26,government,42
streets,5,@rob_oliphant,6,discuss,14,social,7,lets,11,safety,10,wonderful,42,business,20,local,25,wonderful,42
ford,5,st,6,business,14,physical,7,details,11,detail,10,pandemic,41,still,20,conversation,25,pandemic,41
care,5,construction,6,ontario,14,list,7,conversation,11,wonderful,10,best,41,transit,20,discuss,25,best,41
happy,5,tonight,6,crisis,13,thoughtful,7,thoughtful,10,alternatives,10,follow,40,lives,20,certainly,24,follow,40
councillor,5,ave,6,everyone,13,kind,7,number,10,listen,10,budget,40,information,20,workers,24,budget,40
year,5,@collemike,6,owners,13,homes,7,transportation,10,hi,10,thoughtful,39,lrt,20,citys,24,thoughtful,39
appreciate,5,transit,6,yes,13,grateful,7,conversations,10,kind,9,distancing,39,council,19,lets,24,distancing,39
students,5,system,6,distancing,13,best,7,morning,9,details,9,take,39,businesses,19,thoughtful,24,take,39
hall,4,business,6,hi,13,@johntory,7,st,9,give,9,conversation,38,owners,19,wonderful,23,conversation,38
visit,4,person,6,selfisolation,12,wishing,7,person,9,hope,9,morning,38,councillor,19,important,23,morning,38
amazing,4,provinces,6,march,12,working,7,group,9,next,9,emergency,38,citys,19,working,22,emergency,38
accessible,4,ive,6,grateful,12,efforts,7,certainly,9,residents,9,understand,37,life,19,details,22,understand,37
lrt,4,conversation,6,reach,12,hope,7,hear,9,line,9,still,37,heres,19,thanks,22,still,37
heres,4,health,6,wonderful,12,amazing,7,new,9,@johntory,9,businesses,37,wonderful,19,everyone,21,businesses,37
rather,4,thoughtful,6,heres,12,city,7,call,9,communities,9,construction,37,able,18,send,21,construction,37
enjoyed,4,communities,5,distance,12,write,7,physical,9,ford,9,lives,36,construction,18,update,21,lives,36
quality,4,thanks,5,businesses,12,office,7,life,9,take,9,details,36,developers,18,yes,21,details,36
school,4,invited,5,working,12,agree,7,good,9,youd,9,ford,36,write,18,hope,21,ford,36
service,4,apartment,5,protect,12,number,7,follow,9,due,9,write,36,hi,18,family,20,write,36
proud,4,working,5,write,11,understand,7,agree,9,provincial,9,lets,35,grateful,18,mayor,20,lets,35
youth,4,remarkable,5,phone,11,government,7,citys,9,defund,9,yes,35,social,18,@kristynwongtam,19,yes,35
bike,4,safety,5,kids,11,appreciate,6,along,8,understand,8,social,35,appreciate,18,person,19,social,35
members,4,torontost,5,share,11,person,6,may,8,june,8,hope,35,save,17,construction,19,hope,35
@aijagreen,4,party,5,actively,11,based,6,clair,8,defunding,8,appreciate,35,reach,17,ones,19,appreciate,35
thoughtful,4,rating,5,wishing,11,medical,6,part,8,hear,8,agree,35,protect,17,cemetery,19,agree,35
communities,4,development,5,lot,11,save,6,pleasure,8,councillor,8,homes,34,completely,17,hear,19,homes,34
work,4,number,5,completely,11,management,6,working,8,important,8,home,34,along,17,meeting,18,home,34
invited,4,discuss,5,conference,11,stay,6,ontarios,8,days,8,safe,34,home,17,beautiful,18,safe,34
believe,4,pauls,5,take,11,part,6,communitys,8,work,8,grateful,34,advice,16,st,18,grateful,34
everyone,4,developers,5,pandemic,10,share,6,believe,8,phone,8,office,34,government,16,loved,18,office,34
certainly,4,good,5,@topublichealth,10,healthy,6,helpful,8,pleasant,7,councillor,33,tenants,16,follow,18,councillor,33
write,4,money,5,regarding,10,tenants,6,home,8,homes,7,meeting,33,kids,16,part,18,meeting,33
roslyn,4,shop,5,questions,10,sense,6,proud,8,detailed,7,able,33,scarborough,16,new,18,able,33
oakwoodvaughan,4,transportation,5,emergency,10,ways,6,could,8,send,7,life,33,metrolinx,16,write,18,life,33
completely,4,crosstown,5,theres,10,officer,6,everyone,7,towards,7,tenants,32,sidewalks,15,week,18,tenants,32
possible,4,mayor,5,vulnerable,10,work,6,social,7,forward,7,along,32,thoughtful,15,due,18,along,32
safe,4,id,5,understand,10,provide,6,crisis,7,working,7,person,32,meeting,15,pleasure,18,person,32
road,4,rather,5,question,10,@sulu1980,6,family,7,love,7,workers,32,share,15,businesses,18,workers,32
supportive,4,park,5,government,10,wonderful,6,experts,7,supports,7,advice,32,remarkable,15,actually,17,advice,32
could,4,evening,5,symptoms,10,follow,6,tenants,7,ontarios,7,pleasant,32,priorities,15,phone,17,pleasant,32
great,3,project,4,appreciate,10,experts,6,able,7,cameras,7,longterm,32,provincial,15,safety,17,longterm,32
ontario,3,colleagues,4,taking,10,kindness,5,wonderful,7,thoughtful,7,completely,31,great,15,physical,17,completely,31
focus,3,skating,4,isolated,10,calling,5,kindness,7,actively,7,send,31,friends,15,best,17,send,31
ttc,3,hall,4,pleasure,9,able,5,enjoyed,7,supporting,7,ontario,31,questions,15,take,17,ontario,31
2020,3,stop,4,construction,9,reach,5,cemeteries,7,mount,7,part,31,proud,15,wish,17,part,31
details,3,budget,4,seniors,9,@carobeelove,5,responsibility,7,yes,6,mount,30,rent,15,ontarios,17,mount,30
learn,3,call,4,stop,9,walk,5,tweet,7,services,6,protect,30,experts,15,still,17,protect,30
eglinton,3,charge,4,believe,9,workplace,5,deeply,6,cut,6,hear,30,stop,14,home,17,hear,30
heartfelt,3,neighborhoods,4,stay,9,deeply,5,course,6,school,6,heres,30,concerns,14,social,17,heres,30
low,3,enjoying,4,tomorrow,9,new,5,beautiful,6,request,6,provincial,30,doug,14,@sulu1980,17,provincial,30
issues,3,provide,4,absolutely,9,find,5,great,6,construction,6,proud,30,taking,14,appreciate,17,proud,30
expect,3,provincial,4,join,9,theres,5,start,6,start,6,crisis,29,march,14,grateful,16,crisis,29
taking,3,province,4,advise,9,difficult,5,completely,6,completely,6,rent,29,yes,14,crisis,16,rent,29
