kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,15,states,16,trump,15,president,13,president,17,new,21,president,107,states,41,president,46,president,107
great,14,president,16,new,15,states,12,great,17,united,19,trump,95,president,40,united,45,trump,95
trump,13,people,13,states,15,people,12,trump,16,president,16,states,94,trump,38,people,42,states,94
states,10,united,12,great,14,trump,12,people,16,states,15,united,93,people,36,states,42,united,93
people,10,new,10,united,14,great,11,states,15,house,14,people,90,united,36,trump,41,people,90
united,10,trump,10,people,13,united,11,united,15,people,14,great,80,new,34,great,39,great,80
new,9,democrats,8,president,9,american,10,world,12,trump,13,new,78,great,32,new,34,new,78
man,8,federal,8,government,9,country,9,american,11,great,11,american,59,american,21,american,31,american,59
american,8,american,8,house,9,new,8,house,9,american,10,house,52,house,21,house,28,house,52
national,7,police,7,news,8,state,7,fbi,8,best,9,man,43,democrats,21,news,18,man,43
senate,7,national,7,york,7,china,7,history,7,government,7,news,42,national,21,man,18,news,42
house,7,2016,7,democrats,7,team,7,important,7,york,7,democrats,40,man,20,world,18,democrats,40
says,6,man,6,thank,7,administration,7,bad,7,news,7,national,37,government,18,help,18,national,37
americans,6,news,6,national,7,season,6,big,6,man,7,government,36,news,18,country,16,government,36
care,6,former,6,data,7,washington,6,investigating,6,party,6,help,34,police,16,white,16,help,34
china,6,official,6,lot,6,help,6,military,6,thank,6,media,32,senate,14,administration,16,media,32
north,6,thank,6,good,6,court,6,washington,6,white,6,world,31,help,14,democrats,16,world,31
court,6,fire,5,nothing,6,house,5,democrats,6,fbi,6,white,30,nothing,14,fbi,16,white,30
democrats,6,house,5,year,6,league,5,news,6,help,6,state,29,thank,14,government,16,state,29
senator,5,state,5,media,6,democrats,5,working,6,good,6,thank,29,york,13,state,15,thank,29
hit,5,article,5,man,6,obama,5,man,6,friend,6,country,29,good,13,best,15,country,29
white,5,young,5,justice,6,racist,5,help,6,congress,5,fbi,29,court,13,court,14,fbi,29
information,5,university,5,police,6,history,5,money,6,state,5,court,29,media,13,washington,14,court,29
korea,5,presidential,5,donald,6,war,5,lot,5,real,5,federal,29,2016,12,thank,13,federal,29
government,5,help,5,country,6,man,5,election,5,fake,5,administration,29,country,12,history,13,administration,29
good,5,security,5,american,5,named,5,shot,5,law,5,best,26,federal,12,military,12,best,26
fbi,5,arrested,5,pay,5,think,5,love,5,final,5,party,26,fbi,12,big,12,party,26
help,5,republican,5,department,5,immediate,5,information,5,world,5,nothing,24,department,12,important,11,nothing,24
investigation,5,campaign,5,big,5,white,5,government,5,administration,5,senate,24,party,12,party,11,senate,24
media,5,senator,5,week,5,news,5,court,5,usa,5,history,24,americans,11,million,11,history,24
supreme,4,best,5,place,5,amazing,4,killed,5,committee,5,justice,23,justice,11,media,11,justice,23
nothing,4,tax,4,senate,5,set,4,press,5,enforcement,5,york,23,former,11,fake,11,york,23
decision,4,usa,4,intelligence,5,weeks,4,white,5,justice,5,big,23,looking,11,love,11,big,23
world,4,night,4,investigating,5,million,4,radical,5,democrats,5,good,23,presidential,11,team,11,good,23
friends,4,party,4,party,5,usa,4,new,5,big,5,fake,23,white,10,federal,11,fake,23
news,4,win,4,2016,4,enough,4,post,5,nothing,5,obama,22,donald,10,justice,11,obama,22
department,4,record,4,calling,4,navy,4,market,5,take,4,republican,22,security,10,congress,10,republican,22
country,4,economy,4,court,4,end,4,thank,4,travel,4,congress,22,state,10,obama,10,congress,22
bad,4,wake,4,looking,4,agreed,4,million,4,times,4,important,21,senator,10,election,10,important,21
looking,4,nothing,4,put,4,nfl,4,moving,4,federal,4,donald,21,says,10,investigating,10,donald,21
strong,4,government,4,presidential,4,could,4,fight,4,nations,4,americans,21,campaign,9,bad,10,americans,21
health,4,left,4,amazing,4,another,4,campaign,4,obama,4,former,21,big,9,usa,10,former,21
calling,4,white,4,old,4,shot,4,federal,4,may,4,presidential,20,best,9,donald,10,presidential,20
latest,4,debate,4,death,4,love,4,owner,4,senate,4,love,20,fire,9,law,10,love,20
friday,4,name,4,case,4,justice,4,best,4,city,4,article,20,week,9,away,9,article,20
justice,4,report,4,love,4,needs,4,game,4,voted,4,police,20,article,9,article,9,police,20
fire,4,military,4,act,4,supreme,4,defeat,4,media,4,department,20,support,8,money,9,department,20
work,3,army,4,ukraine,4,called,4,health,4,following,4,military,20,arrested,8,called,9,military,20
