kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
gun,3,hard,1,free,8,coverings,8,forward,4,kindness,3,#askgovraimondo,20,local,9,looking,13,#askgovraimondo,20
proposing,3,preserve,1,travel,8,take,8,states,4,seen,3,loved,20,announcing,9,announced,13,loved,20
proud,3,measures,1,another,7,youve,8,assistance,4,fully,3,announcing,20,job,9,learning,13,announcing,20
criminal,3,announce,1,starting,7,hope,8,whether,4,reopening,3,ive,20,@caredotcom,9,@rihealth,13,ive,20
reforms,3,pawtucket,1,tough,7,week,8,virus,4,help,3,grateful,20,another,9,give,13,grateful,20
future,3,reforms,1,family,7,sad,8,2020,4,able,3,free,20,remind,9,ones,13,free,20
families,3,health,1,check,7,continue,8,services,4,fighting,3,questions,20,spot,9,social,13,questions,20
america,3,visiting,1,rules,7,quarantine,8,mothers,4,remain,3,child,19,prek,9,workers,13,child,19
economic,3,permitting,1,difficult,7,wear,8,public,4,stop,3,across,19,critical,9,faith,12,across,19
together,3,nightclub,1,weeks,7,business,8,still,4,sign,3,days,19,anyone,9,covid19,12,days,19
renewable,3,seventeen,1,weekend,7,cant,8,thank,4,institutional,3,communities,19,giving,9,free,12,communities,19
goal,3,great,1,ive,7,communities,8,summer,4,virtual,3,employees,19,travel,8,business,12,employees,19
end,3,spring,1,together,7,anyone,8,data,4,follow,3,distance,19,family,8,across,12,distance,19
ive,2,lost,1,islanders,7,physically,7,feature,4,employees,3,critical,19,housing,8,taking,11,critical,19
superintendent,2,provide,1,questions,6,staff,7,coronavirus,4,2228022,3,anyone,19,check,8,wear,11,anyone,19
approach,2,state,1,shut,6,prayers,7,june,4,announcing,3,difficult,19,free,8,rules,11,difficult,19
without,2,hear,1,large,6,social,7,working,4,across,3,testing,18,tonight,8,members,11,testing,18
equality,2,solutions,1,able,6,taking,7,times,3,sanitizer,3,means,18,high,8,announcing,11,means,18
taking,2,participate,1,public,6,loan,7,facebook,3,victory,3,services,18,employees,8,difficult,11,services,18
programs,2,creatively,1,teachers,6,remind,7,phone,3,ensure,3,members,18,cant,8,employees,11,members,18
climate,2,@rightstartri,1,conference,6,sign,7,outdoor,3,distancing,3,providence,18,education,8,thing,10,providence,18
meet,2,assembly,1,thankful,6,island,7,else,3,parking,2,ones,18,weeks,8,sites,10,ones,18
affordable,2,nationally,1,closed,6,jobs,7,@savewithsummer,3,listen,2,phase,18,difficult,8,critical,10,phase,18
fafsa,2,making,1,executive,6,soon,7,location,3,needs,2,watch,18,starting,8,different,10,watch,18
crisis,2,partners,1,online,6,incredibly,7,apply,3,tell,2,cant,18,update,8,partnership,10,cant,18
people,2,needs,1,federal,6,violence,7,four,3,restaurant,2,rules,18,@realjobsri,8,april,10,rules,18
propose,2,struggle,1,1,6,contact,7,groups,3,ive,2,remind,18,means,8,place,10,remind,18
additional,2,opportunities,1,restaurants,6,thoughts,7,5,3,ave,2,taking,17,important,8,hope,10,taking,17
leaders,2,vision,1,means,6,across,7,person,3,landlords,2,share,17,number,8,ris,10,share,17
everyone,2,stream,1,emergency,6,announced,7,move,3,office,2,economy,17,phone,8,coverings,10,economy,17
means,2,voucher,1,stores,6,employees,7,virtual,3,funding,2,violence,17,executive,8,tomorrow,10,violence,17
committed,2,advocates,1,cant,6,kids,7,drivethrough,3,river,2,reopening,16,press,8,youve,10,reopening,16
clean,2,served,1,yesterday,6,provide,6,tomorrow,3,challenge,2,weeks,16,@ri_dlt,8,virtual,10,weeks,16
powered,2,top,1,important,6,faith,6,houses,3,recognize,2,service,16,weekend,7,reopen,10,service,16
demands,2,cut,1,stay,6,asked,6,payments,3,todays,2,facebook,16,announce,7,cant,10,facebook,16
take,2,another,1,someone,5,federal,6,wear,3,shop,2,social,16,parents,7,access,10,social,16
roads,2,fire,1,soon,5,enough,6,learn,3,safely,2,give,16,federal,7,1,10,give,16
