kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,18,great,25,trump,18,president,19,united,18,trump,24,great,118
trump,18,people,13,new,16,great,18,people,16,great,15,trump,108
people,16,new,12,united,14,trump,18,great,15,president,13,new,87
working,13,united,12,president,14,new,15,states,14,news,13,president,86
state,12,state,11,states,13,states,15,new,14,new,12,people,85
white,12,national,10,house,12,united,14,president,11,people,12,united,82
american,11,trump,10,government,12,people,10,untainted,10,obama,10,states,77
house,11,states,9,great,10,news,9,state,9,house,9,house,60
president,9,news,9,democrats,10,national,8,house,9,federal,9,news,51
tough,9,fbi,9,news,9,government,8,trump,8,left,8,government,50
government,8,house,9,people,9,media,7,court,6,working,8,federal,46
new,7,party,8,white,9,house,7,man,6,campaign,8,state,46
united,6,american,8,federal,9,world,7,administration,6,states,8,national,45
committee,6,night,7,marvel,8,proud,7,full,5,fake,8,american,43
family,6,president,7,comicscredit,7,american,7,brand,5,government,8,white,40
chicago,6,donald,6,fake,7,big,6,obama,5,senate,7,working,36
team,6,former,6,washington,7,support,6,story,5,administration,7,administration,33
proud,6,government,6,trying,7,help,6,attack,5,friday,6,country,32
national,6,2016,6,article,6,win,6,senate,5,democrat,6,media,32
states,6,million,6,story,6,federal,6,best,5,investigation,6,obama,30
announce,6,white,6,republicans,6,london,6,media,5,big,6,democrats,29
republican,5,world,5,senate,6,york,6,country,5,donald,6,left,28
donald,5,presidential,5,shows,6,country,6,clinton,4,state,6,proud,28
currently,5,man,5,country,5,americans,6,complete,4,support,6,campaign,27
congress,5,soldiers,5,city,5,story,5,wonderful,4,former,5,congress,27
popular,5,players,5,businesses,5,prolife,5,announce,4,united,5,man,27
love,5,left,5,obama,5,working,5,china,4,man,5,big,27
country,5,friday,5,media,5,administration,5,war,4,bill,5,york,26
guard,5,administration,5,americans,5,campaign,5,job,4,nothing,5,senate,26
thursday,5,thank,5,law,5,quickly,5,university,4,york,5,fake,26
school,5,sunday,5,congress,5,history,5,low,4,fbi,5,republican,26
air,5,war,5,act,5,best,5,year,4,may,5,fbi,25
department,5,democrats,5,released,5,young,5,pay,4,white,5,story,25
killed,5,story,5,allowed,4,removed,5,nuclear,4,democrats,5,donald,24
news,5,post,5,list,4,congress,5,exchange,4,washington,5,best,24
share,4,campaign,5,american,4,clinton,4,trade,4,whether,5,history,23
john,4,election,5,continue,4,morning,4,among,4,job,5,party,23
strong,4,trumps,5,book,4,article,4,americans,4,think,5,world,23
presidential,4,bill,5,played,4,santa,4,fire,4,times,5,americans,23
deal,4,best,4,republican,4,following,4,history,4,wisconsin,4,thank,22
verified,4,groups,4,strongly,4,treated,4,bill,4,2015,4,washington,22
feature,4,become,4,forward,4,game,4,nations,4,thank,4,former,22
left,4,young,4,pay,4,times,4,tell,4,vote,4,million,22
report,4,guard,4,may,4,hit,4,political,4,speech,4,security,22
fight,4,person,4,york,4,killed,4,kept,4,part,4,help,21
whether,4,nations,4,bipartisan,4,war,4,iran,4,complete,4,bill,21
media,4,big,4,information,4,fully,4,program,4,court,4,election,21
security,4,killed,4,economy,4,opened,4,national,4,supreme,4,presidential,21
administration,4,senate,4,immediately,4,party,4,photo,4,article,4,support,20
big,4,chairman,4,thing,4,decision,4,department,4,national,4,may,20
former,4,15,4,left,4,fact,4,turn,3,supporter,4,win,19
asked,4,political,4,reserve,4,moderatorcomment,4,left,3,saying,4,clinton,19
sign,4,final,4,group,4,security,3,number,3,congress,4,law,19
districts,4,team,4,administration,4,justice,3,without,3,used,4,city,19
