kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
united,16,trump,19,people,14,trump,18,united,17,people,21,president,94
states,14,great,19,president,13,president,15,states,15,great,16,united,94
great,13,president,16,united,12,new,13,people,11,president,12,states,91
american,12,united,15,states,12,states,12,great,11,states,12,great,90
new,12,states,14,trump,12,people,11,government,10,new,11,people,87
trump,12,people,11,federal,11,house,11,administration,10,american,10,trump,85
president,10,state,10,government,10,great,11,new,10,united,10,new,77
people,9,administration,9,new,9,united,10,president,10,state,9,american,51
clinton,9,new,8,world,8,washington,8,national,10,news,8,government,47
campaign,8,news,8,working,8,white,8,huge,9,love,8,federal,43
democrats,8,american,7,americans,7,national,8,obama,9,republican,8,house,42
white,7,justice,7,department,7,american,8,america,8,trump,8,state,39
men,7,job,7,man,7,hard,6,federal,8,federal,7,national,39
announce,6,fake,7,continue,7,state,6,man,7,court,7,news,37
released,6,department,7,white,6,campaign,6,fbi,7,country,6,working,35
hillary,6,strong,7,great,6,fbi,6,world,7,huge,6,white,35
working,6,donald,6,house,6,best,5,account,7,story,6,world,33
attack,6,obama,6,democrats,6,set,5,house,7,world,6,administration,33
police,5,help,6,health,6,working,5,part,6,called,6,democrats,32
looking,5,thing,6,obama,6,russia,5,help,6,away,6,campaign,32
americans,5,government,6,investigating,5,economy,5,week,6,working,5,man,32
important,5,man,6,war,5,news,4,trump,6,national,5,obama,31
history,5,national,6,support,5,media,4,party,6,proud,5,republican,30
shooting,5,campaign,5,history,5,found,4,hillary,6,police,5,americans,29
government,5,world,5,university,5,love,4,system,6,left,5,court,28
court,5,history,5,best,5,security,4,american,5,destruction,5,best,28
man,5,evidence,5,american,5,investigating,4,white,5,government,5,party,27
state,5,story,5,four,5,democrat,4,washington,5,thing,5,department,26
called,5,2016,5,report,5,strong,4,military,5,woman,4,country,26
job,5,city,5,administration,5,announce,4,democrats,5,fraud,4,huge,25
largest,5,presidential,5,radical,5,work,4,americans,5,party,4,thing,24
city,4,texas,5,media,4,asked,4,support,5,house,4,love,24
washington,4,fact,5,post,4,americans,4,number,5,part,4,washington,23
federal,4,trying,4,take,4,scrolls,4,best,5,days,4,trying,23
dead,4,york,4,vote,4,federal,4,care,4,virginia,4,hillary,23
website,4,times,4,another,4,gives,4,trying,4,china,4,thank,23
company,4,caught,4,article,4,close,4,clinton,4,pretty,4,fbi,23
good,4,john,4,country,4,presidential,4,tonight,4,governor,4,media,22
america,4,judge,4,obamacare,4,governor,4,2016,4,family,4,help,22
flower,4,republican,4,association,4,justice,4,republican,4,win,4,police,22
real,4,federal,4,act,4,york,4,democratic,4,congress,4,america,22
economy,4,media,4,major,4,elder,4,dc,4,may,4,former,21
spent,4,americans,4,terrorism,4,billion,4,used,4,santa,4,law,21
democratic,4,fbi,4,thank,4,friday,4,law,4,bill,4,clinton,21
iraq,4,thank,4,martian,4,article,4,committee,4,ruling,3,job,21
thank,4,may,4,hard,4,came,4,thank,4,announce,3,york,21
house,4,game,4,china,4,power,4,presidential,4,lives,3,democratic,21
news,4,post,4,care,4,donald,4,win,4,together,3,history,21
able,4,trade,4,court,4,former,3,second,4,thank,3,part,21
corrupt,4,best,4,work,4,special,3,james,4,week,3,fake,21
fact,4,following,4,says,4,saturday,3,black,4,science,3,strong,21
j,3,attack,4,republican,4,man,3,continue,4,voter,3,donald,20
virginia,3,sent,4,nation,4,end,3,plan,4,fox,3,justice,20
bring,3,second,4,georgia,4,finally,3,email,4,another,3,story,20
political,3,election,4,supreme,4,dnc,3,bernie,4,take,3,week,20
part,3,democrats,4,year,4,report,3,force,4,south,3,election,20
pleased,3,military,4,asked,4,2016,3,forward,4,best,3,supreme,19
media,3,democratic,4,friend,4,video,3,news,4,military,3,economy,19
away,3,flash,3,future,3,republican,3,making,3,michael,3,announce,19
energy,3,team,3,mayor,3,dollars,3,york,3,shooting,3,hard,19
1,3,vets,3,person,3,important,3,reports,3,media,3,may,19
bad,3,part,3,drugs,3,children,3,businesses,3,america,3,post,19
shot,3,behind,3,rather,3,source,3,believe,3,gay,3,called,19
set,3,given,3,dead,3,final,3,department,3,university,3,win,19
second,3,service,3,may,3,year,3,stronger,3,campaign,3,presidential,19
national,3,investigating,3,north,3,show,3,shooting,3,supreme,3,men,19
money,3,happened,3,public,3,pleased,3,indiana,3,breaking,3,support,19
rights,3,israel,3,senate,3,mueller,3,recent,3,trying,3,take,18
york,3,bill,3,russia,3,uespwiki,3,communications,3,orlando,3,following,18
election,3,series,3,number,3,election,3,country,3,stars,3,asked,18
platforms,3,wonderful,3,2,3,past,3,pro,3,care,3,russia,18
hard,3,convention,3,er,3,tax,3,looking,3,gave,3,proud,17
asked,3,interviewed,3,week,3,counsel,3,weeks,3,arts,3,deal,17
injured,3,least,3,left,3,called,3,ive,3,killed,3,year,17
2017,3,transcript,3,ukraine,3,chinese,3,trade,3,show,3,away,17
anyone,3,chairman,3,shot,3,thing,3,value,3,announced,3,2016,17
rico,3,friday,3,hospital,3,men,3,senate,3,looks,3,continue,17
decision,3,j,3,republicans,3,businesses,3,life,3,vikings,3,second,16
health,3,gun,3,bernie,3,movie,3,community,3,hear,3,billion,16
year,3,took,3,part,3,life,3,pga,3,could,3,military,16
north,3,win,3,islamic,3,jobs,3,finally,3,council,3,work,16
information,3,tonight,3,6,3,ninjago,3,big,3,john,3,good,16
senator,3,advocate,3,former,3,forces,3,night,3,marvel,3,congress,15
night,3,incredible,3,trying,3,cost,3,information,3,good,3,dnc,15
game,3,country,3,law,3,administration,3,central,3,whether,3,left,15
market,3,funding,3,million,3,russian,3,championship,3,prime,3,care,15
philadelphia,3,bad,3,block,3,free,3,emergency,3,deal,3,life,15
change,3,week,3,jets,3,greatest,3,year,3,believe,3,fact,15
law,3,letter,3,market,3,thank,3,show,3,looking,3,released,15
bill,3,whether,3,win,3,sets,3,drug,3,democratic,3,shooting,15
doctor,3,case,3,contract,3,government,3,campaign,3,beautiful,3,attack,15
huge,3,strongly,3,stop,3,whether,3,released,3,giving,3,game,15
majority,3,suspect,3,screen,3,13,3,put,3,seen,3,big,15
trying,3,law,3,wife,3,world,3,lot,3,young,3,bill,15
unemployment,3,seeing,3,wrong,3,latest,3,answer,3,frc,3,businesses,15
created,3,video,3,director,3,guy,3,behind,3,step,3,city,15
life,3,recent,3,billion,3,real,3,patients,3,history,3,texas,15
high,3,normal,3,conversation,3,making,3,less,3,copy,3,looking,15
endorsed,3,steve,3,thing,3,party,3,revised,3,supporter,3,friday,15
former,3,hillary,3,quickly,3,department,3,donald,3,strong,3,bernie,15
