kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
great,19,new,20,people,15,president,18,trump,18,people,17,president,96,great,44,people,44,president,96
new,15,great,16,united,14,people,13,president,16,obama,12,people,92,united,40,president,43,people,92
president,15,united,15,president,13,new,11,states,15,great,12,great,87,states,40,new,32,great,87
trump,13,states,15,states,12,great,11,united,14,united,11,trump,84,president,39,trump,32,trump,84
states,13,news,13,trump,12,thank,10,people,14,american,11,united,81,new,39,states,31,united,81
united,11,president,11,great,9,man,9,administration,12,new,11,states,80,trump,34,great,31,states,80
federal,10,trump,9,house,8,house,8,national,10,states,10,new,74,people,30,united,31,new,74
government,10,administration,9,world,8,community,8,new,10,administration,9,house,60,national,25,american,27,house,60
man,10,house,9,national,8,federal,8,white,9,president,9,national,51,house,23,administration,25,national,51
big,10,national,8,beautiful,7,trump,8,house,9,congress,8,american,47,government,19,house,24,american,47
national,9,thank,8,former,7,american,8,million,8,country,7,administration,46,federal,19,obama,24,administration,46
people,8,job,8,party,7,state,8,american,8,national,7,government,40,news,18,national,22,government,40
american,6,federal,7,security,7,york,8,great,8,house,7,white,39,thank,18,white,20,white,39
house,6,people,7,fbi,7,party,7,campaign,7,party,6,federal,39,big,16,country,18,federal,39
york,6,democrats,7,state,6,news,7,care,7,trump,6,news,38,administration,16,party,18,news,38
rate,6,obama,6,justice,6,history,7,senate,7,act,6,thank,37,man,15,news,16,thank,37
police,5,government,6,called,6,night,7,obama,7,state,6,obama,36,state,15,campaign,16,obama,36
war,5,media,6,thank,6,united,6,health,7,government,6,country,36,fbi,15,man,16,country,36
vote,5,white,6,thing,6,job,6,country,7,report,6,man,36,job,15,fbi,16,man,36
women,5,presidential,6,friend,5,white,6,fbi,6,police,6,state,35,democrats,14,thank,15,state,35
white,5,trying,6,hillary,5,americans,6,politics,6,left,6,party,35,security,14,government,15,party,35
2016,5,law,5,may,5,clinton,6,agent,5,campaign,5,big,33,party,14,state,14,big,33
protect,5,court,5,republican,5,states,6,america,5,department,5,fbi,32,country,14,million,14,fbi,32
increase,5,support,5,working,5,released,5,support,5,world,5,world,30,2016,13,federal,14,world,30
fbi,5,election,5,washington,5,air,5,news,5,best,5,democrats,28,american,13,night,13,democrats,28
article,5,state,5,clinton,5,department,5,presidential,5,fbi,5,job,28,world,13,clinton,13,job,28
americans,5,country,5,country,5,game,5,democrats,5,white,5,police,26,white,13,york,13,police,26
believe,5,police,4,death,5,james,5,nations,5,navy,5,york,26,election,12,big,12,york,26
crime,5,pass,4,campaign,5,obama,5,election,5,take,5,security,25,presidential,12,take,12,security,25
days,4,proud,4,2016,5,john,5,party,5,texas,4,campaign,24,media,12,report,12,campaign,24
america,4,times,4,beginning,4,big,5,committee,5,working,4,election,24,article,11,history,12,election,24
security,4,city,4,proud,4,free,5,take,5,night,4,support,23,support,11,act,12,support,23
thank,4,press,4,votes,4,year,5,bernie,5,leaders,4,republican,23,good,11,americans,11,republican,23
attack,4,gop,4,senator,4,fbi,5,game,4,boston,4,working,23,york,11,department,11,working,23
killed,4,nation,4,administration,4,government,5,help,4,killed,4,help,23,republican,11,released,11,help,23
michael,4,party,4,used,4,national,5,former,4,clinton,4,million,23,america,11,police,11,million,23
city,4,live,4,system,4,bill,5,working,4,released,4,clinton,22,former,11,democrats,11,clinton,22
presidential,4,york,4,investigating,4,reserve,5,best,4,news,4,department,22,hillary,11,world,11,department,22
include,4,trade,4,america,4,city,5,2016,4,republican,4,media,22,strong,10,john,11,media,22
south,4,poll,4,military,4,million,4,place,4,think,4,history,22,obama,10,bill,11,history,22
wont,4,candidate,4,department,4,hillary,4,ways,4,eliminate,4,released,21,usa,10,best,11,released,21
country,4,subscribe,4,asked,4,announce,4,act,4,bay,4,america,21,police,10,community,11,america,21
good,4,give,4,thousands,4,@foxnews,4,big,4,#1,4,city,20,thing,10,politics,10,city,20
job,4,debates,4,power,4,support,4,democratic,4,phase,4,2016,20,may,10,republican,10,2016,20
election,4,across,4,houston,4,worst,4,10,4,investigating,4,hillary,20,proud,9,care,10,hillary,20
provide,4,deal,4,broken,4,stanley,4,women,4,super,4,former,20,trying,9,game,10,former,20
black,4,looking,4,shooting,4,fake,4,proud,4,election,4,may,20,fact,9,committee,10,may,20
nfl,4,american,4,voted,4,data,4,government,4,away,4,americans,20,war,9,working,10,americans,20
final,4,good,4,early,4,media,4,think,4,communities,4,killed,20,city,9,help,10,killed,20
number,4,fake,4,school,4,cup,4,media,4,john,4,presidential,19,clinton,9,election,10,presidential,19
