kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,20,trump,20,president,17,trump,15,trump,14,trump,16,trump,113,trump,52,trump,45,trump,113
great,19,new,17,new,16,president,14,great,11,united,14,president,89,great,46,united,34,president,89
white,16,president,17,states,15,united,12,news,11,states,13,united,81,new,46,president,33,united,81
people,15,great,12,great,15,states,11,people,11,man,11,great,80,president,43,states,30,great,80
new,13,states,10,trump,12,working,11,president,10,president,9,new,79,states,36,people,25,new,79
states,11,big,10,united,12,federal,10,united,8,people,9,states,79,united,33,great,24,states,79
united,11,united,10,country,10,austin,10,party,8,american,9,people,69,people,30,federal,23,people,69
president,9,people,8,state,10,house,7,media,7,house,8,house,49,white,27,news,22,house,49
republican,9,obama,7,world,9,national,6,justice,7,love,8,federal,48,state,23,house,21,federal,48
national,9,help,7,police,8,democrats,6,republican,7,new,8,american,48,country,21,american,19,american,48
federal,9,americans,7,news,8,country,6,administration,7,national,8,news,47,federal,20,government,19,news,47
state,9,world,7,york,7,former,5,federal,7,government,8,man,42,house,20,new,18,man,42
donald,9,house,6,love,7,everyone,5,house,6,great,8,white,42,help,20,man,18,white,42
department,9,america,6,help,7,people,5,states,6,big,7,state,40,world,20,working,18,state,40
house,9,york,6,american,7,university,5,another,6,federal,6,country,38,american,20,party,17,country,38
campaign,8,looking,6,court,7,dr,5,fake,6,north,6,national,37,department,20,national,16,national,37
obama,8,post,6,people,7,john,5,judge,6,supporters,6,administration,36,big,19,administration,16,administration,36
job,8,correct,6,department,7,washington,5,nothing,6,end,6,republican,35,news,18,washington,15,republican,35
country,8,white,6,quest,6,government,5,fbi,6,washington,6,government,35,york,18,democrats,14,government,35
american,8,fbi,6,man,6,new,5,government,6,news,6,world,34,national,18,country,14,world,34
administration,7,russian,6,looking,6,joe,5,committee,5,history,6,democrats,33,obama,17,another,13,democrats,33
housethe,7,hard,5,bring,6,may,5,economy,5,strong,6,york,32,campaign,17,love,12,york,32
democrats,7,health,5,national,6,campaign,5,democrats,5,congress,5,big,32,administration,16,history,12,big,32
man,7,select,5,administration,6,news,5,released,5,obama,5,obama,31,man,16,massive,12,obama,31
love,6,proud,5,federal,6,american,5,trumps,5,city,5,party,30,republican,16,republican,12,party,30
washington,6,federal,5,came,6,looking,5,fire,5,place,5,department,29,looking,15,released,12,department,29
news,6,totally,5,campaign,5,court,5,new,5,massive,5,campaign,29,love,15,north,12,campaign,29
family,6,american,5,second,5,americans,5,obama,5,country,5,love,28,thank,14,austin,11,love,28
support,6,months,5,order,5,republican,5,american,5,party,5,washington,28,fbi,13,donald,11,washington,28
government,6,thank,5,businesses,5,another,5,working,5,police,5,working,27,government,12,media,11,working,27
big,6,nations,5,asked,5,great,5,best,4,administration,5,fbi,27,justice,12,obama,11,fbi,27
fbi,6,best,4,fake,5,donald,5,used,4,military,5,donald,27,police,12,committee,11,donald,27
help,6,died,4,war,5,massive,5,business,4,post,4,help,26,donald,12,court,11,help,26
justice,6,statement,4,bill,5,administration,4,world,4,york,4,fake,25,party,11,americans,11,fake,25
2016,5,member,4,white,5,group,4,terrorists,4,support,4,justice,25,democrats,11,justice,11,justice,25
york,5,russia,4,bad,5,man,4,conservative,4,security,4,court,24,security,11,campaign,11,court,24
committee,5,good,4,house,5,criminal,4,little,4,billion,4,best,24,times,10,best,11,best,24
office,5,congress,4,free,5,taking,4,donald,4,job,4,police,24,proud,10,white,10,police,24
party,5,size,4,history,4,best,4,work,4,humanitarian,4,looking,24,strong,10,congress,10,looking,24
million,5,vote,4,thank,4,white,4,court,4,used,4,security,23,russian,10,fake,10,security,23
set,5,times,4,senate,4,party,4,attack,4,12,4,media,23,post,10,fbi,10,media,23
democratic,5,department,4,secretary,4,thousands,4,washington,4,election,4,thank,22,court,10,intelligence,10,thank,22
thank,5,state,4,election,4,top,4,whether,4,released,4,history,22,fake,10,job,10,history,22
nothing,5,news,4,best,4,order,4,nation,4,show,4,committee,22,support,10,place,10,committee,22
release,5,city,4,russian,4,bernie,4,thing,4,white,4,another,22,hard,10,city,10,another,22
killed,5,illegal,4,party,4,intelligence,4,story,4,south,4,china,21,article,10,used,10,china,21
senator,5,women,4,strong,4,job,4,approve,3,japan,4,job,21,senator,9,china,10,job,21
security,5,life,4,press,4,cowboys,4,texas,3,says,4,article,21,committee,9,big,10,article,21
clinton,4,night,4,republican,4,place,4,places,3,incredible,4,americans,21,another,9,end,9,americans,21
show,4,making,4,act,4,committee,4,end,3,needs,4,congress,21,nations,9,killed,9,congress,21
reserve,4,terrible,4,may,4,north,4,smith,3,campaign,4,senate,20,job,9,work,9,senate,20
live,4,campaign,4,law,4,city,4,china,3,russian,4,released,19,family,9,money,9,released,19
former,4,bulbhow,4,fact,4,china,4,history,3,head,4,city,19,best,9,billion,9,city,19
following,4,led,4,thing,4,trying,4,hearing,3,provide,4,hard,19,americans,9,former,9,hard,19
step,4,senator,4,article,4,called,4,rtechnology,3,provided,3,senator,19,2016,9,security,9,senator,19
presidential,4,rare,3,raiders,3,signed,4,debate,3,los,3,win,19,washington,9,trying,9,win,19
group,4,country,3,protect,3,reward,4,technology,3,could,3,post,19,show,8,police,9,post,19
lot,4,friday,3,officially,3,good,4,labeled,3,death,3,massive,18,asked,8,thing,9,massive,18
working,4,elder,3,support,3,per,4,clinton,3,friend,3,support,18,bring,8,may,8,support,18
young,4,security,3,government,3,start,4,jobs,3,next,3,nothing,18,reserve,8,taking,8,nothing,18
