kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
united,16,pure,43,great,17,new,14,trump,20,new,20,new,103,new,46,new,51,new,103
new,15,president,22,government,14,people,13,new,17,united,15,trump,98,trump,44,president,41,trump,98
trump,15,new,19,trump,13,president,13,president,16,people,14,president,95,pure,43,people,40,president,95
people,14,trump,16,news,12,news,11,people,13,states,14,great,91,president,42,trump,39,great,91
states,13,united,15,president,12,great,10,states,12,great,13,united,89,united,41,united,35,united,89
great,12,states,14,new,12,united,9,united,11,president,12,people,88,great,39,states,33,people,88
american,11,news,12,states,12,trump,8,american,10,trump,11,states,85,states,39,great,33,states,85
house,8,people,12,people,10,thank,8,great,10,federal,10,news,63,people,36,house,26,news,63
president,8,great,10,united,10,good,8,house,10,news,9,house,59,news,31,news,23,house,59
news,7,york,8,man,9,white,7,state,8,national,9,government,55,government,25,government,22,government,55
hillary,7,youthank,8,white,7,government,7,administration,8,house,9,american,48,american,20,national,21,american,48
working,7,country,8,national,7,house,7,government,7,government,8,pure,43,house,19,american,20,pure,43
americans,6,city,7,federal,7,2016,7,national,7,law,8,white,41,york,17,federal,18,white,41
government,6,state,7,house,6,republican,7,white,7,york,7,federal,40,country,16,white,18,federal,40
history,6,department,6,fake,6,campaign,7,senator,7,americans,7,national,40,national,16,media,17,national,40
clinton,6,national,6,#include,6,presidential,7,bill,7,working,7,country,37,big,15,republican,17,country,37
rate,6,team,6,russia,6,states,7,media,7,texas,7,fbi,35,working,15,york,16,fbi,35
million,6,donald,6,thing,6,times,7,super,7,team,6,state,33,federal,14,administration,15,state,33
china,6,big,6,obama,6,director,6,republican,6,american,6,york,33,state,13,history,15,york,33
big,5,house,5,media,5,fake,6,man,6,america,6,big,31,russia,13,state,15,big,31
political,5,next,5,democrats,5,state,6,party,6,committee,6,administration,31,china,13,man,14,administration,31
shooting,5,2016,5,police,5,obamacare,6,taking,6,administration,6,media,30,white,12,fbi,14,media,30
campaign,5,2,5,love,5,left,6,history,6,court,6,working,30,help,12,best,13,working,30
crime,5,government,5,investigation,5,media,5,tuesday,5,media,5,man,29,million,12,presidential,13,man,29
york,5,china,5,bad,5,history,5,obama,5,billion,5,history,28,fbi,12,bill,13,history,28
russia,5,end,5,world,5,national,5,military,5,study,5,republican,28,department,12,thank,13,republican,28
forced,5,best,4,american,5,clinton,5,presidential,5,fbi,5,fake,27,fake,12,party,13,fake,27
monday,5,article,4,group,4,hillary,5,help,5,best,5,democrats,27,city,11,fake,13,democrats,27
fake,5,american,4,attack,4,big,5,video,5,bill,5,good,26,man,11,democrats,13,good,26
radical,5,movie,4,york,4,announce,5,clinton,5,families,5,best,26,called,11,law,13,best,26
complete,4,good,4,sunday,4,un,5,country,5,fake,5,help,25,republican,10,good,13,help,25
care,4,part,4,men,4,senate,5,york,5,enforcement,4,thank,25,investigation,10,big,12,thank,25
help,4,dinner,4,justice,4,democrats,5,radical,5,lead,4,obama,25,obama,10,working,12,obama,25
billion,4,3,4,country,4,press,5,act,5,big,4,campaign,23,history,10,americans,12,campaign,23
democratic,4,another,4,administration,4,washington,5,fbi,5,fan,4,department,23,media,10,country,12,department,23
republican,4,pittsburgh,4,fbi,4,job,5,hillary,5,escape,4,china,23,hillary,10,left,11,china,23
health,4,thursday,4,night,4,country,5,federal,5,may,4,americans,23,donald,10,former,11,americans,23
movie,4,working,4,women,4,party,5,nothing,5,thing,4,thing,23,article,9,campaign,11,thing,23
party,4,elder,4,business,4,place,4,human,4,jobs,4,bill,22,bad,9,thing,11,bill,22
life,4,help,4,senate,4,american,4,best,4,released,4,former,22,political,9,senate,11,former,22
simpsons,4,scrolls,4,help,4,may,4,james,4,white,4,hillary,22,team,9,times,11,hillary,22
story,4,thank,4,biggest,4,conference,4,trying,4,show,4,million,22,radical,9,texas,11,million,22
corrupt,4,fbi,4,working,4,former,4,poll,4,republican,4,senate,22,best,9,obama,10,senate,22
administration,4,uespwiki,4,big,4,war,4,law,4,think,4,times,21,thing,9,announce,10,times,21
businesses,4,old,4,north,4,man,4,sunday,4,copy,4,law,20,good,9,clinton,10,law,20
fbi,4,strong,4,best,4,funding,4,china,4,history,4,left,20,clinton,9,john,10,left,20
former,4,bringing,4,shot,4,love,4,biggest,4,man,4,article,20,youthank,9,job,10,article,20
country,4,source,4,nothing,4,black,4,decision,4,million,4,party,20,source,9,2016,10,party,20
plot,4,share,3,job,4,city,4,conservative,4,democrats,4,clinton,20,democrats,9,committee,10,clinton,20
spotted,4,death,3,history,4,health,4,released,4,congress,4,russia,19,administration,9,america,10,russia,19
federal,4,worth,3,called,4,democratic,4,support,4,tax,4,tuesday,19,democratic,9,hillary,10,tuesday,19
called,4,season,3,department,4,john,4,political,4,john,4,radical,19,job,8,think,9,radical,19
media,4,canceled,3,court,3,democrat,4,rights,4,former,4,court,19,scrolls,8,political,9,court,19
national,3,lots,3,full,3,investigation,4,democrats,4,deal,4,night,19,world,8,article,9,night,19
countries,3,republican,3,million,3,point,4,investigating,4,final,4,city,19,uespwiki,8,tuesday,9,city,19
dems,3,million,3,left,3,thing,4,thank,4,year,4,investigation,19,monday,8,world,9,investigation,19
director,3,poll,3,friend,3,fbi,4,fantasy,4,bernie,4,world,19,nothing,8,following,9,world,19
agreed,3,believe,3,defensive,3,san,4,free,4,happened,3,2016,18,left,8,director,9,2016,18
forward,3,supreme,3,defeat,3,went,4,article,4,little,3,act,18,elder,8,may,9,act,18
hard,3,wednesday,3,restaurant,3,arizona,4,sanctions,3,serious,3,another,18,thank,8,washington,9,another,18
