kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,19,people,15,president,21,trump,21,people,15,great,18,trump,109,trump,47,people,45,trump,109
new,19,great,14,great,20,people,13,united,13,people,17,great,105,great,46,trump,43,great,105
great,12,president,13,trump,16,president,13,great,13,united,15,president,92,president,45,great,41,president,92
york,11,trump,12,news,12,new,12,states,12,states,14,people,89,new,42,united,37,people,89
president,11,new,12,states,11,great,10,trump,11,president,14,new,85,people,33,president,35,new,85
state,10,states,9,united,11,court,10,new,10,trump,11,united,76,states,30,states,33,united,76
states,10,news,8,state,11,united,9,american,9,new,11,states,76,news,28,new,33,states,76
united,9,former,8,new,11,federal,9,federal,8,thank,8,news,55,united,27,federal,25,news,55
government,8,united,7,people,10,campaign,7,president,8,federal,8,house,47,state,24,american,22,house,47
national,8,party,7,announce,9,government,7,news,7,american,8,government,47,house,22,house,20,government,47
republican,8,working,7,house,8,house,7,man,7,house,7,federal,44,government,21,government,20,federal,44
news,8,city,7,november,7,democrats,7,state,7,democrats,7,american,42,city,19,democrats,19,american,42
people,8,federal,7,job,7,department,7,government,7,number,7,state,41,york,19,news,18,state,41
house,8,government,7,nothing,7,history,7,trying,7,help,6,national,39,world,18,donald,16,national,39
called,8,police,6,world,7,states,7,big,6,good,6,administration,37,white,17,thank,16,administration,37
administration,8,deal,6,fake,7,story,6,good,6,police,6,obama,37,national,17,department,15,obama,37
democrats,7,obama,6,department,6,donald,6,party,6,market,6,white,37,fake,16,white,15,white,37
obama,7,york,6,city,6,congress,6,working,6,statement,6,democrats,37,obama,16,best,15,democrats,37
election,6,north,6,pleased,6,republican,6,house,6,government,6,world,34,federal,16,man,14,world,34
white,6,fake,6,donald,6,senate,6,obama,6,best,6,donald,32,administration,16,national,14,donald,32
world,6,white,6,government,6,world,6,national,6,news,6,department,32,job,15,republican,14,department,32
