kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,19,people,26,great,15,trump,16,president,19,great,24,great,111
president,18,great,16,united,14,united,15,great,18,trump,15,people,105
people,15,american,15,american,12,president,15,states,12,people,15,trump,95
united,14,president,13,government,12,people,14,united,12,president,11,president,95
new,13,trump,13,people,12,states,13,people,11,states,11,united,86
national,13,new,10,states,12,great,11,new,10,republican,10,states,75
states,12,united,9,new,11,new,10,trump,10,united,10,new,70
obama,11,states,8,trump,11,american,9,billion,8,american,9,american,61
great,11,working,8,president,9,big,8,government,8,year,8,government,46
administration,9,man,7,house,9,administration,8,american,7,obama,8,federal,43
news,9,party,7,federal,9,congress,7,state,7,police,7,obama,42
donald,8,federal,7,white,8,world,7,national,6,democrats,6,state,39
federal,7,help,7,obama,7,support,7,closely,6,black,6,administration,38
billion,7,support,7,job,7,trying,7,working,6,new,6,house,38
state,6,house,6,real,6,police,7,bill,6,job,6,republican,34
order,6,republican,6,coming,6,russia,7,win,6,house,6,democrats,34
government,6,money,6,fbi,6,department,6,story,6,thank,6,national,34
republican,6,state,6,group,6,clinton,6,big,6,america,5,working,32
americans,6,york,6,democrats,6,hillary,6,obama,6,money,5,big,31
youthank,6,may,5,man,6,state,6,russia,5,bill,5,news,31
fully,5,americans,5,work,5,election,5,huge,5,russia,5,party,30
american,5,congress,5,tuesday,5,powerful,5,investigation,5,big,5,white,29
military,5,presidential,5,york,5,end,5,military,5,fire,5,trying,28
investigating,5,history,5,republican,5,federal,5,hard,5,wants,5,thank,28
2016,5,hard,5,win,5,house,5,days,5,administration,5,country,28
thank,5,democrats,5,senate,5,obama,5,democrats,5,country,5,man,27
street,5,city,5,administration,5,democrats,5,trying,5,fbi,5,russia,27
country,5,taking,5,committee,5,closely,5,department,5,start,5,police,26
fbi,5,2016,5,party,5,important,5,election,5,party,5,job,26
law,4,fbi,5,state,5,white,5,help,4,love,5,department,26
used,4,thank,5,trade,5,working,5,court,4,government,5,billion,26
huge,4,safe,5,donald,5,government,5,supreme,4,radical,4,election,26
russia,4,national,4,times,5,following,4,took,4,china,4,fbi,26
city,4,killed,4,news,5,billion,4,book,4,win,4,media,25
paying,4,growing,4,released,5,best,4,friend,4,political,4,hard,24
year,4,rico,4,world,5,man,4,governor,4,list,4,congress,24
place,4,wwe,4,greatest,5,amazing,4,party,4,news,4,world,24
help,4,four,4,russian,4,country,4,house,4,politics,4,donald,24
election,4,thing,4,china,4,war,4,moving,4,isnt,4,york,24
york,4,media,4,police,4,family,4,jobs,4,leader,4,washington,24
general,4,puerto,4,washington,4,presidential,4,team,4,iran,4,city,23
illegal,4,white,4,intelligence,4,night,4,order,4,senate,4,help,23
book,4,love,4,fake,4,planned,4,center,4,trying,4,bill,23
police,4,reports,4,former,4,deal,4,city,4,iowa,4,year,23
think,4,big,4,university,4,economic,4,country,4,congress,4,history,21
washington,4,country,4,million,4,businesses,4,important,4,committee,4,important,21
congress,4,former,4,working,4,campaign,4,administration,4,windows,4,law,21
special,4,investigation,4,initiative,4,law,4,friday,4,department,4,win,21
considering,4,trying,4,critical,4,washington,4,law,4,debate,4,military,21
agreed,3,little,3,may,4,accused,3,may,4,military,4,may,20
bill,3,terrorist,3,free,4,top,3,take,4,national,4,place,20
study,3,intelligence,3,history,4,drug,3,news,4,federal,4,left,20
constitution,3,named,3,book,4,northern,3,winning,4,#maga,4,best,19
hillary,3,republicans,3,kind,4,general,3,federal,4,former,4,america,19
may,3,mayor,3,information,4,national,3,campaign,4,war,4,americans,19
media,3,tramp,3,media,4,bbc,3,place,4,media,4,senate,19
jackets,3,power,3,known,3,energy,3,week,4,election,4,political,19
quickly,3,administration,3,shooting,3,hard,3,justice,4,campaign,4,presidential,18
learned,3,sentenced,3,country,3,news,3,nothing,4,important,4,fake,18
clinton,3,important,3,lost,3,shock,3,man,4,vote,4,2016,18
nearly,3,military,3,taken,3,times,3,bbc,4,race,3,former,18
announced,3,department,3,hillary,3,dc,3,case,4,taken,3,million,18
million,3,lied,3,provide,3,iran,3,putin,3,completely,3,support,18
power,3,senate,3,trying,3,political,3,washington,3,carolina,3,amazing,18
amazing,3,closely,3,david,3,moment,3,twitter,3,latest,3,hillary,18
j,3,revolution,3,thank,3,10,3,parks,3,final,3,book,18
little,3,office,3,women,3,dr,3,says,3,critical,3,campaign,18
play,3,treated,3,monday,3,program,3,leaders,3,david,3,closely,18
protect,3,democrat,3,supreme,3,disaster,3,vladimir,3,past,3,huge,17
house,3,leader,3,latest,3,revealed,3,planning,3,south,3,china,17
china,3,america,3,following,3,spoke,3,thank,3,bad,3,investigation,17
moving,3,finally,3,gen,3,economy,3,across,3,another,3,order,17
job,3,report,3,high,3,growth,3,morning,3,bernie,3,justice,16
stand,3,trade,3,saturday,3,fed,3,copy,3,released,3,court,16
less,3,county,3,important,3,business,3,greatly,3,j,3,clinton,16
night,3,fake,3,america,3,health,3,st,3,book,3,work,16
events,3,death,3,program,3,caught,3,transcript,3,addition,3,love,16
blue,3,team,3,north,3,labor,3,tremendous,3,john,3,power,16
working,3,political,3,ship,3,justice,3,cost,3,place,3,thing,16
called,3,star,3,includes,3,asking,3,45,3,ahead,3,think,16
4,3,nomination,3,presidential,3,free,3,vote,3,give,3,another,15
set,3,strong,3,workers,3,florida,3,bush,3,10,3,jobs,15
asked,3,world,3,clinton,3,number,3,send,3,dollars,3,supreme,15
best,3,work,3,death,3,home,3,michigan,3,tv,3,russian,15
history,3,provide,3,secret,3,wife,3,truth,3,progress,3,week,14
convention,3,best,3,americans,3,kill,3,labor,3,americans,3,real,14
man,3,successful,3,navy,3,help,3,final,3,nothing,3,night,14
beautiful,3,election,3,orlando,3,fbi,3,despite,3,health,3,family,14
give,3,monkey,3,city,3,approved,3,saw,3,lost,3,story,14
online,3,agency,3,stadium,3,forced,3,wanted,3,city,3,times,14
week,3,return,3,arrested,3,reserve,3,white,3,washington,3,health,14
save,3,russian,3,court,3,horrible,3,victory,3,cost,3,money,14
japan,3,liberal,3,fire,3,voted,3,russian,3,crime,3,fire,14
chris,3,honor,3,black,3,supreme,3,job,3,looking,3,war,14
past,3,used,3,agreement,3,19,3,controversial,3,justice,3,nation,13
another,3,left,3,director,3,save,3,information,3,set,3,economy,13
mayor,3,ready,3,robert,3,looking,3,women,3,university,3,take,13
game,3,failing,3,madonna,3,sears,2,love,3,unique,3,committee,13
speech,3,budget,3,comey,3,companies,2,100,3,left,3,shooting,13
company,3,drug,3,victory,3,confusion,2,economy,3,wisconsin,3,youthank,13
