kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
federal,4,new,3,testing,7,#texasbizstrong,8,teams,5,wearing,2,#txlege,21,survivors,11,services,12,#txlege,21
workforce,4,@texasflca,3,medical,7,emergency,8,health,5,hands,2,response,21,tx,11,@texasdshs,12,response,21
health,4,american,3,executive,7,resources,7,pandemic,5,celebrate,2,honor,20,music,10,communities,11,honor,20
heinous,4,30,3,coronavirus,6,available,7,local,5,psa,2,public,20,@texasdshs,10,information,11,public,20
grateful,4,communities,3,professionals,6,covid19,7,ii,5,masks,2,businesses,18,help,10,@gsf_opentexas,11,businesses,18
leaders,4,top,3,hospital,6,communities,7,@gsf_opentexas,4,combat,2,work,18,work,9,@tdem,10,work,18
states,4,helped,3,response,6,star,7,counties,4,follow,2,across,18,local,9,child,10,across,18
officials,4,guard,3,work,6,lone,7,information,4,freedom,2,covid19,17,jobs,9,workers,10,covid19,17
nation,4,businesses,3,provide,6,businesses,7,residents,4,women,2,human,17,businesses,9,may,10,human,17
opportunity,4,row,2,safety,6,lives,7,texan,4,executive,2,@texashhsc,17,covid19,9,resources,10,@texashhsc,17
honor,4,exports,2,may,5,frontline,6,announced,4,mask,2,services,17,spread,9,certain,10,services,17
texans,4,sexual,2,honor,5,work,6,homes,4,continue,2,resources,16,@texasflca,9,phase,10,resources,16
growth,4,statement,2,neighbors,5,safe,6,services,4,@txmilitary,2,@tdem,16,force,9,protocols,9,@tdem,16
force,3,department,2,2020,5,@gsf_opentexas,6,#texasbizstrong,4,@texashhsc,2,combat,15,women,8,new,9,combat,15
capitol,3,economic,2,food,5,million,6,w,4,protocols,2,support,15,care,8,details,9,support,15
safe,3,part,2,essential,5,@texasdshs,6,disaster,3,update,2,may,15,safety,8,work,9,may,15
fight,3,clemency,2,order,5,testing,6,locations,3,providing,2,trafficking,14,together,8,businesses,9,trafficking,14
leads,3,force,2,orders,5,information,6,contain,3,medical,2,tx,14,protect,8,emergency,9,tx,14
#gobigintexas,3,school,2,issued,5,public,5,business,3,action,2,safety,14,national,8,county,9,safety,14
job,3,worldwide,2,medicaid,5,assistance,5,students,3,men,2,workforce,14,year,8,safely,9,workforce,14
jerusalem,3,task,2,@tdem,5,protocols,5,additional,3,mitigate,2,#texasbizstrong,14,opportunity,8,continues,9,#texasbizstrong,14
honored,3,support,2,combat,5,temporarily,5,travel,3,distancing,2,executive,13,business,8,service,8,executive,13
continue,3,flags,2,respond,5,economy,5,activities,3,support,2,emergency,13,coronavirus,8,texan,8,emergency,13
awareness,3,army,2,together,5,funds,5,@tdem,3,may,2,social,13,provide,8,additional,8,social,13
task,3,program,2,capabilities,4,additional,5,@texasdshs,3,team,2,business,13,executive,8,social,8,business,13
freedom,3,application,2,great,4,job,5,spots,3,plan,2,certain,13,governors,8,lives,8,certain,13
jobs,3,longview,2,txs,4,access,5,thank,3,extending,2,economy,12,sexual,7,covid19,8,economy,12
start,3,life,2,reduce,4,home,5,across,3,taking,2,safe,12,leaders,7,support,8,safe,12
summit,3,abuse,2,stay,4,weather,5,due,3,brown,2,county,12,states,7,funding,8,county,12
business,3,serve,2,national,4,safely,5,safely,3,impact,2,survivors,12,serve,7,safe,8,survivors,12
committed,3,grant,2,businesses,4,essential,5,food,3,communities,2,jobs,12,support,7,economy,7,jobs,12
efforts,3,address,2,virus,4,stay,5,surge,3,midaugust,1,protect,12,medical,7,providing,7,protect,12
new,2,committed,2,discuss,4,ensure,5,service,3,la,1,information,12,crime,7,activities,7,information,12
resources,2,nominations,2,million,4,online,5,work,3,standard,1,continues,12,testing,7,available,7,continues,12
prayers,2,home,2,meeting,4,officials,5,occupancy,3,benefits,1,@texasflca,12,meeting,7,residents,7,@texasflca,12
fame,2,awards,2,industry,4,announcing,4,hot,3,minimum,1,essential,11,response,7,access,7,essential,11
hall,2,border,2,disaster,4,new,4,strategy,3,adopted,1,medical,11,committed,7,frontline,7,medical,11
economic,2,promises,2,capacity,4,financial,4,honor,3,continued,1,serve,11,2020,7,across,7,serve,11
flags,2,owners,2,@texasflca,4,polk,4,working,3,create,1,workers,11,#econdev,6,distancing,7,workers,11
lubbock,2,richard,2,people,4,allow,4,fellow,3,military,1,federal,11,israel,6,public,7,federal,11
@texasflca,2,military,2,services,4,severe,4,resources,3,continuar,1,service,11,hospital,6,working,6,service,11
life,2,growing,2,call,4,save,4,license,3,june,1,@gsf_opentexas,11,community,6,teams,6,@gsf_opentexas,11
ranks,2,1,2,joined,4,activities,4,drivethru,3,advice,1,community,11,professionals,6,funds,6,community,11
population,2,national,2,potential,4,@tdem,4,unleash,2,defend,1,force,11,industry,6,safety,6,force,11
military,2,industry,2,emergency,4,service,4,following,2,based,1,additional,11,@tdem,6,governments,6,additional,11
win,2,large,2,supply,4,@texashhsc,4,support,2,español,1,protocols,11,economic,6,federal,6,protocols,11
killed,2,capitol,2,guidelines,4,community,4,solutions,2,manera,1,home,11,orders,6,honor,6,home,11
fostering,2,fire,2,needs,4,governments,4,communities,2,los,1,governors,11,hall,6,pandemic,6,governors,11
end,2,veterans,2,mitigate,4,federal,4,safe,2,immediately,1,million,11,resources,6,expand,6,million,11
#texasworks,2,opportunity,2,workforce,4,expand,4,celebrate,2,moment,1,funding,11,life,6,found,6,funding,11
businesses,2,2019,2,working,4,providing,4,sites,2,funds,1,ensure,11,assault,6,officials,6,ensure,11
antonio,2,african,2,announcing,4,receive,4,found,2,pandemic,1,national,11,@txmusicoffice,6,essential,6,national,11
courage,2,crime,2,#texasstrong,4,waiving,4,connectivity,2,#opentexasstrikeforce,1,phase,10,nation,6,temporarily,6,phase,10
update,2,proud,2,social,4,protect,4,partnership,2,field@dallascowboys,1,texan,10,order,6,home,6,texan,10
celebrating,2,justice,2,supplies,4,remain,4,serve,2,público,1,announcing,10,awareness,5,test,6,announcing,10
terrorism,2,live,2,force,4,guidance,4,program,2,part,1,women,10,trade,5,week,6,women,10
succeed,2,2020,2,#txlege,4,capacity,4,guidance,2,previous,1,issued,10,respond,5,guidance,6,issued,10
coronavirus,2,awareness,2,contact,4,support,4,issued,2,@potus,1,hospital,10,violence,5,million,6,hospital,10
dominance,2,halfstaff,2,resources,4,training,4,june,2,recognize,1,child,10,potential,5,ensure,6,child,10
#usmca,2,across,2,community,4,related,3,future,2,sick,1,officials,10,skilled,5,waiving,6,officials,10
solidarity,2,excellence,1,leaders,3,restaurant,3,great,2,partnership,1,respond,10,essential,5,due,6,respond,10
billion,2,action,1,strategies,3,slow,3,minimum,2,emergency,1,working,10,neighbors,5,contain,6,working,10
world,2,pardons,1,certain,3,military,3,continue,2,tropical,1,great,10,needs,5,nursing,6,great,10
morning,2,#coronavirus,1,throughout,3,rule,3,facilities,2,las,1,music,10,@potus,5,counties,5,music,10
join,2,tracy,1,hall,3,issued,3,programs,2,emancipation,1,year,10,food,5,begin,5,year,10
welcome,2,created,1,info,3,due,3,paso,2,next,1,leaders,10,thanks,5,polk,5,leaders,10
unwavering,2,anniversary,1,declaration,3,series,3,new,2,find,1,2020,9,leadership,5,masks,5,2020,9
partners,2,stifling,1,allowing,3,continuing,3,benefits,2,experts,1,food,9,joined,5,military,5,food,9
prevention,2,along,1,patients,3,governors,3,limited,2,amneris,1,states,9,throughout,5,students,5,states,9
meeting,2,excited,1,ensure,3,honor,3,increase,2,extended,1,disaster,9,issued,5,plan,5,disaster,9
stands,2,#texasworks,1,facilities,3,needs,3,fees,2,glorys,1,action,9,services,5,respond,5,action,9
faith,2,1994,1,@texashhsc,3,website,3,federal,2,watch,1,capacity,9,grateful,5,stay,5,capacity,9
support,2,agencies,1,support,3,taking,3,@teainfo,2,economic,1,job,9,call,5,great,5,job,9
leadership,2,promoted,1,media,3,masks,3,supplies,2,potential,1,safely,9,may,5,community,5,safely,9
skilled,2,county,1,afternoon,3,across,3,efforts,2,face,1,order,9,heinous,5,assistance,5,order,9
@potus,2,norris,1,ongoing,3,april,3,social,2,cristobal,1,family,9,medicaid,5,business,5,family,9
jack,2,applicants,1,impact,3,standard,3,banks,2,juneteenth,1,throughout,9,social,5,sites,5,throughout,9
stronger,2,network,1,schools,3,safety,3,leaders,2,history,1,expand,9,million,5,job,5,expand,9
region,2,bmi,1,older,3,workforce,3,late,2,marchthanks,1,military,9,great,5,announced,5,military,9
throughout,2,adjutant,1,continues,3,recovery,3,entrepreneurs,2,#covid19more,1,part,9,top,5,issued,5,part,9
event,2,departments,1,chain,3,working,3,part,2,@texastech,1,providing,9,home,5,ii,5,providing,9
halfstaff,2,brave,1,town,3,#opentexasstrikeforce,3,tax,2,hospital,1,stay,9,ensure,5,part,5,stay,9
