kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
@planningtoronto,5,emergency,5,#ward13,6,canada,6,lanes,9,racism,6,call,29,home,14,shoutout,17,call,29
parliament,5,former,5,incredible,6,pandemic,6,#saveourbusiness,9,st,6,local,28,committee,14,safe,17,local,28
jarvis,5,congratulations,5,social,6,help,6,hard,9,washrooms,6,update,28,tenants,14,important,17,update,28
home,5,help,5,lets,6,federal,6,emergency,8,premier,6,safe,28,@m_layton,13,streets,17,safe,28
communities,5,building,5,workers,6,needs,6,#activeto,8,says,6,workers,28,agenda,13,year,17,workers,28
committee,5,@m_layton,4,cultural,6,shout,5,pandemic,8,#covid19,6,learn,28,torontos,13,st,16,learn,28
@joe_cressy,5,agenda,4,building,6,government,5,bia,8,food,6,hard,27,plan,13,business,16,hard,27
295,4,love,4,street,6,updates,5,bike,8,@fordnation,6,important,27,planning,13,working,16,important,27
650,4,please,4,ive,5,opportunity,5,landlords,8,living,6,motion,26,#ward13,13,homelessness,16,motion,26
#ward13,4,chow,4,office,5,relief,5,#stopcommercialevictions,8,public,6,without,26,big,13,commercial,16,without,26
crisis,4,still,4,resources,5,needed,5,ford,8,call,6,provincial,26,services,13,information,16,provincial,26
neighbourhood,4,services,4,rent,5,business,5,may,8,board,6,full,26,emergency,12,federal,16,full,26
affordable,4,recreation,4,access,5,everyone,5,family,8,w,6,business,26,citys,12,update,16,business,26
#bellletstalk,4,agendamtg,4,government,5,response,5,st,8,residents,6,violence,25,update,12,social,16,violence,25
share,4,violence,4,#topoli,5,full,5,@fitsquadjenn,8,report,6,development,25,mental,12,#stopcommericalevictions,15,development,25
rooming,4,social,4,service,5,virtual,5,email,8,provincial,6,share,25,communities,12,love,15,share,25
social,4,@topublichealth,4,housing,5,continue,5,take,7,different,6,pandemic,24,supports,12,@churchwellesley,15,pandemic,24
tax,4,leaders,4,best,5,council,5,save,7,family,6,year,24,hope,12,province,15,year,24
programs,4,neighbourhood,4,park,5,staff,5,@johntory,7,goes,6,torontos,24,downtown,11,service,14,torontos,24
opportunities,4,citys,4,young,5,#ward13,4,difficult,7,money,6,#topoli,24,violence,11,policing,14,#topoli,24
build,4,opportunity,4,#covid19toronto,5,announced,4,information,7,great,6,communities,24,canada,11,mayor,14,communities,24
youth,4,address,4,statement,5,@cityoftoronto,4,main,7,shoutout,6,home,23,safety,11,forward,14,home,23
join,4,education,4,eblast,5,important,4,@corktownto,7,full,6,lets,23,safe,11,violence,14,lets,23
consultation,4,learn,4,big,5,critical,4,food,6,thousands,6,information,23,economic,11,different,14,information,23
yonge,4,public,4,#socialdistancing,5,ontario,4,talk,6,free,5,mental,23,funding,11,change,14,mental,23
change,4,petition,4,emergency,5,means,4,working,6,good,5,thanks,23,#budgetto,11,cant,14,thanks,23
town,4,supporting,4,@shehryar85,5,daily,4,distancing,6,2,5,ensure,23,another,11,distancing,14,ensure,23
kids,4,discussion,4,church,5,making,4,staff,6,information,5,service,23,kids,11,program,13,service,23
@johntory,4,program,4,friends,5,statement,4,safe,6,together,5,goes,23,important,10,ford,13,goes,23
centre,4,lucky,3,essential,5,meeting,4,federal,6,council,5,streets,22,process,10,friends,13,streets,22
families,4,#ward13,3,owners,5,space,4,@fordnation,6,construction,5,#communitycare,22,best,10,statement,13,#communitycare,22
news,4,chosen,3,provide,5,clear,4,program,6,weekend,5,love,22,crisis,10,needs,13,love,22
may,4,yonge,3,property,5,cant,4,call,6,women,5,statement,22,consultation,10,@johntory,13,statement,22
thanks,4,action,3,immediately,5,office,4,different,6,cut,5,still,22,team,10,continue,13,still,22
statement,4,team,3,important,5,grateful,4,installed,6,statement,5,canada,21,business,10,physical,13,canada,21
return,4,business,3,response,5,days,4,join,6,take,5,forward,21,yonge,10,still,13,forward,21
gun,4,care,3,making,5,morning,4,living,6,immediately,5,building,21,#yongetomorrow,10,virtual,13,building,21
year,4,role,3,mtg,5,information,4,could,6,everyone,5,friends,21,expand,10,governments,13,friends,21
mayor,4,amazing,3,ontario,5,#communitycare,4,build,6,alternatives,5,program,21,coming,10,living,13,program,21
meeting,4,east,3,leadership,5,social,4,special,6,communities,5,@johntory,21,office,10,great,13,@johntory,21
together,4,productive,3,yes,5,torontos,4,rent,6,care,5,committee,21,critical,10,10,13,committee,21
working,4,19,3,commercial,5,service,4,share,6,antiblack,5,commercial,21,take,10,communities,12,commercial,21
lost,4,best,3,contact,4,public,4,needs,6,ford,5,best,21,businesses,10,lives,12,best,21
good,4,across,3,regular,4,together,4,tenants,5,action,5,tenants,21,@topublichealth,10,give,12,tenants,21
hall,4,communities,3,continue,4,friends,4,stay,5,mark,5,plan,21,list,9,video,12,plan,21
meeting#topoli,4,given,3,2,4,streets,4,village,5,kind,4,ford,20,vulnerable,9,#torcen,12,ford,20
fire,4,future,3,news,4,outside,4,virtual,5,unit,4,critical,20,theres,9,meeting,12,critical,20
policies,4,modernto,3,@jillslastword,4,place,4,immediately,5,@joshmatlow,4,province,20,tax,9,protect,12,province,20
homeless,4,included,3,hardworking,4,still,4,cultural,5,mental,4,another,20,still,9,@fordnation,12,another,20
everyone,4,model,3,prov,4,rent,4,seeing,5,tonight,4,premier,20,learn,9,torontos,11,premier,20
ford,4,local,3,crews,4,frontline,4,neighbourhoods,5,still,4,2020,19,neighbourhood,9,happy,11,2020,19
sadly,3,enough,3,theres,4,system,4,physical,5,federal,4,food,19,news,9,best,11,food,19
