kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,22,people,16,united,16,great,22,great,15,people,18,great,112
new,18,great,16,states,14,new,17,president,13,trump,15,new,96
president,14,united,15,great,14,united,17,people,13,states,13,united,92
great,13,president,13,new,13,states,15,united,12,great,13,people,90
united,12,new,13,trump,12,people,15,states,12,united,12,trump,89
election,11,states,13,world,10,president,9,new,11,federal,10,states,86
states,10,national,13,president,10,night,7,city,10,world,10,president,84
campaign,8,federal,9,state,10,administration,7,trump,9,president,10,national,48
people,8,trump,9,big,10,trump,7,working,7,new,9,federal,43
obama,7,news,9,love,9,obama,7,political,7,country,8,state,42
department,7,senate,8,party,7,national,6,best,7,news,8,news,40
democrats,7,government,7,man,7,court,6,american,7,campaign,7,american,39
political,7,republican,7,win,7,love,6,world,7,fake,7,obama,37
russia,7,state,7,democrats,6,federal,6,department,6,government,7,world,37
national,7,obama,6,people,6,news,6,thing,6,administration,7,department,35
donald,6,important,6,fbi,6,law,6,americans,6,state,7,administration,34
history,6,media,6,american,6,democrats,6,latest,5,house,7,love,34
white,6,american,6,department,6,bill,5,biggest,5,national,7,house,33
party,6,fake,5,working,6,former,5,week,5,republican,6,senate,32
man,6,security,5,economic,5,click,5,national,5,media,6,election,30
provide,5,help,5,wisconsin,5,money,5,country,5,working,6,working,29
country,5,administration,5,america,5,next,5,york,5,happened,6,republican,29
defense,5,nations,5,house,5,house,5,work,5,love,6,man,29
state,5,article,5,federal,5,take,4,following,5,possible,6,country,29
news,5,love,5,millions,5,everyone,4,show,5,please,5,democrats,29
presidential,5,russia,5,league,5,article,4,white,4,presidential,5,government,28
republican,5,threat,5,million,5,video,4,million,4,candidate,5,york,27
american,5,house,5,article,5,trying,4,patients,4,illegal,5,bill,27
trying,5,york,5,team,5,war,4,officially,4,shooting,5,article,27
york,4,department,5,best,5,big,4,reporting,4,usa,5,russia,27
government,4,man,5,super,5,year,4,report,4,election,5,party,26
senate,4,sanders,5,pay,5,four,4,clinic,4,little,5,donald,26
drug,4,released,5,country,4,play,4,fbi,4,russia,5,fbi,25
india,4,history,5,justice,4,another,4,donald,4,white,5,media,25
important,4,americans,4,trying,4,order,4,house,4,death,5,white,25
house,4,report,4,coming,4,citizens,4,turn,4,decision,5,report,24
clinton,4,1,4,major,4,electric,4,thousands,4,war,5,history,24
lot,4,pay,4,rugby,4,help,4,senate,4,security,5,security,24
republicans,4,election,4,job,4,democratic,4,night,4,trying,5,important,24
women,4,chicago,4,awesome,4,white,4,care,4,partner,4,big,23
working,4,donald,4,nfl,4,enter,4,hard,4,democratic,4,americans,23
year,4,fbi,4,looks,4,thursday,4,mayo,4,massive,4,best,23
court,4,bad,4,women,4,terrorist,4,closely,4,russian,4,trying,23
2016,4,thing,4,fact,4,attacks,4,washington,4,countries,4,help,22
official,4,bill,4,washington,4,friday,4,job,4,islamic,4,political,22
federal,4,party,4,virginia,4,name,4,friends,3,party,4,fake,21
health,4,win,4,bill,4,state,4,heroes,3,department,4,city,20
war,4,military,4,development,4,nations,4,search,3,democrats,4,thing,20
fbi,4,committee,4,news,4,fire,4,incredible,3,agency,4,job,20
taliban,4,possible,4,senate,4,hard,4,state,3,congressional,4,campaign,20
talk,4,use,4,health,4,rates,3,administration,3,bill,4,million,20
americans,4,think,3,tough,4,department,3,security,3,texas,4,night,19
ukraine,4,times,3,jobs,4,continue,3,2011,3,trade,4,hard,19
article,4,football,3,americans,4,may,3,federal,3,hoax,4,washington,19
secretary,4,12,3,2016,4,taken,3,amazing,3,friend,4,presidential,18
killing,4,night,3,thought,3,budget,3,expand,3,dangerous,4,thank,18
hope,3,money,3,2,3,important,3,destroy,3,may,4,court,17
@oann,3,governor,3,important,3,work,3,democrats,3,year,4,america,17
ohio,3,carolina,3,atlanta,3,friend,3,class,3,million,4,released,17
@,3,called,3,weeks,3,atlanta,3,obama,3,job,4,win,17
#maga,3,big,3,election,3,town,3,investigation,3,told,4,law,17
fantastic,3,radical,3,member,3,sanders,3,shows,3,obama,4,may,17
nuclear,3,primary,3,baltimore,3,supreme,3,court,3,lot,4,year,17
using,3,former,3,away,3,hampshire,3,failing,3,decided,4,former,16
spoke,3,decided,3,life,3,david,3,check,3,tax,4,war,16
military,3,@,3,nation,3,devastating,3,debate,3,hope,3,work,16
post,3,may,3,york,3,50,3,fact,3,organization,3,end,16
club,3,stop,3,archive,3,investigation,3,power,3,power,3,fact,15
mental,3,name,3,partner,3,city,3,media,3,thank,3,committee,15
investigating,3,michigan,3,taken,3,donald,3,california,3,tremendous,3,times,15
radical,3,mike,3,destroyed,3,security,3,election,3,fbi,3,show,15
friday,3,officially,3,everyone,3,food,3,information,3,wrote,3,called,15
biggest,3,local,3,good,3,beautiful,3,announce,3,james,3,think,15
series,3,guy,3,promote,3,committee,3,highly,3,2016,3,nations,15
romney,3,5,3,men,3,move,3,jobs,3,community,3,order,15
smith,3,join,3,guy,3,isis,3,military,3,continue,3,pay,15
washington,3,third,3,presidential,3,north,3,times,3,illegally,3,announce,14
world,3,interest,3,donald,3,leader,3,start,3,senate,3,economy,14
announced,3,approve,3,business,3,watch,3,team,3,passed,3,everyone,14
climate,3,enforcement,3,report,3,family,3,happy,3,congressman,3,women,14
end,3,given,3,experience,3,afraid,3,economy,3,donald,3,health,14
million,3,voted,3,hard,3,congress,3,labor,3,tell,3,money,14
china,3,old,3,white,3,making,3,valley,3,qualified,3,north,14
real,3,top,3,call,3,job,3,acquired,3,wonderful,3,investigation,14
investigation,3,2,3,number,3,left,3,case,3,man,3,nfl,14
crimes,3,community,3,history,3,victory,3,republican,3,gift,3,take,14
hard,3,hurricanes,3,help,3,bernie,3,hope,3,put,3,provide,14
help,3,investigation,3,security,3,tax,3,might,3,investigating,3,2016,14
lives,3,public,3,china,3,american,3,star,3,happy,3,reserve,14
