kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
government,18,trump,17,new,13,trump,12,trump,14,people,20,people,95
president,17,new,15,people,13,great,12,people,14,new,19,great,90
great,15,president,14,united,12,new,12,president,12,great,12,new,90
people,14,people,14,trump,10,president,9,house,11,trump,11,president,83
news,11,great,14,government,9,state,8,national,11,president,11,trump,81
new,11,donald,10,great,9,job,8,united,11,government,10,united,66
federal,10,states,9,states,9,people,8,great,10,house,10,states,64
states,9,man,9,best,9,police,7,states,8,state,10,government,55
american,9,country,8,president,9,media,7,democrats,8,federal,9,house,46
united,8,world,8,man,8,york,7,republican,7,media,8,national,45
working,8,security,7,national,7,russia,7,watch,7,news,8,state,44
love,8,party,7,republican,7,2016,7,white,7,united,8,news,44
department,7,united,7,media,7,news,7,country,7,american,7,department,39
state,7,thank,7,number,7,government,7,war,7,states,7,american,38
trump,7,national,6,love,7,administration,7,news,6,law,7,york,36
house,7,story,6,york,7,department,7,american,6,democrats,6,federal,35
controls,7,democrats,5,youthank,6,world,6,government,6,obama,6,man,34
military,6,news,5,big,6,fake,6,friend,6,support,6,world,34
national,6,greatest,5,department,6,story,6,new,6,mr,5,country,33
party,6,best,5,history,5,party,6,man,6,trade,5,party,33
hard,6,support,5,texas,5,states,6,department,5,security,5,working,32
proud,5,military,5,game,5,public,6,men,5,nation,5,administration,31
administration,5,administration,5,good,5,thank,6,obama,5,national,5,obama,31
help,5,bad,5,bill,5,federal,6,army,5,boston,5,best,31
city,5,million,5,vote,5,law,5,campaign,5,department,5,republican,30
night,5,radical,5,administration,4,best,5,may,5,fake,5,job,29
michael,5,think,5,special,4,become,5,incredible,5,york,5,media,29
committee,5,court,5,help,4,part,5,state,5,million,5,russia,28
world,5,history,5,obama,4,election,5,bill,5,fact,5,democrats,28
york,5,life,5,thank,4,united,5,investigating,4,world,4,thank,27
police,5,house,5,week,4,@foxnews,4,fbi,4,left,4,white,27
democratic,5,obama,5,cia,4,found,4,proud,4,address,4,security,27
use,5,protect,4,biggest,4,washington,4,live,4,investigation,4,story,25
job,5,russia,4,country,4,trying,4,law,4,country,4,police,25
pay,4,protection,4,fucking,4,national,4,york,4,bernie,4,election,25
democrats,4,left,4,state,4,still,4,conference,4,jim,4,2016,24
may,4,voting,4,million,4,take,4,justice,4,release,4,love,24
announce,4,fire,4,complete,4,times,4,media,4,history,4,military,23
stand,4,working,4,security,4,sql,4,syria,4,decision,4,help,23
best,4,second,4,house,4,force,4,party,4,help,4,donald,23
congress,4,republican,4,real,4,donald,4,russia,4,fired,4,fbi,22
huge,4,money,4,committee,4,family,4,released,4,agency,4,campaign,22
republicans,4,department,4,3,4,supreme,4,supreme,4,republican,4,law,22
white,4,presidential,4,campaign,4,customers,4,complete,4,finally,4,big,21
senate,4,help,4,cut,4,usa,4,election,4,good,4,committee,21
wonderful,4,senator,4,massive,4,court,4,trying,4,administration,4,fake,21
war,4,iran,4,following,4,country,4,called,4,tax,4,year,20
number,4,says,4,party,3,statement,4,senate,4,happening,4,good,20
vs,4,continue,4,store,3,week,4,believe,4,russian,4,support,20
year,4,american,4,use,3,year,4,support,4,thanks,4,history,20
shooting,4,massive,4,work,3,article,4,nuclear,4,washington,4,may,20
approved,4,lot,4,police,3,use,4,federal,4,illegal,4,war,20
thank,4,stand,4,moving,3,obama,4,world,4,strong,4,strong,20
country,4,big,4,saudi,3,called,4,team,4,military,4,hard,20
ducks,4,guard,4,step,3,air,4,forward,3,big,4,bill,19
maryland,4,state,4,fight,3,help,4,little,3,bill,4,americans,19
fbi,4,hard,4,foundation,3,request,3,wall,3,email,3,million,19
final,4,odds,3,times,3,released,3,committee,3,india,3,nation,18
congressman,4,scene,3,billion,3,announce,3,end,3,safety,3,complete,18
security,3,wish,3,talk,3,close,3,english,3,hes,3,called,18
saudi,3,website,3,journal,3,future,3,city,3,sanders,3,proud,18
vancouver,3,york,3,hard,3,real,3,2016,3,medical,3,public,17
john,3,health,3,second,3,weeks,3,thursday,3,hillary,3,washington,17
bill,3,illegal,3,street,3,player,3,george,3,white,3,investigating,17
called,3,woman,3,strong,3,economic,3,collusion,3,border,3,vote,17
rush,3,article,3,past,3,strong,3,wednesday,3,killed,3,think,17
canadian,3,police,3,platform,3,illegal,3,court,3,looking,3,justice,16
fully,3,thing,3,mainstream,3,american,3,stop,3,tell,3,presidential,16
history,3,year,3,report,3,nation,3,big,3,allah,3,monday,16
election,3,conservative,3,created,3,security,3,good,3,working,3,friend,16
