kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,18,great,21,great,18,president,20,trump,15,president,24,great,104,great,55,president,55,great,104
great,16,united,16,people,17,house,15,states,15,trump,15,president,103,united,42,trump,41,president,103
new,13,states,15,states,15,news,14,united,13,new,15,states,90,states,41,new,38,states,90
united,13,trump,12,trump,14,states,13,new,12,people,13,trump,90,people,38,states,37,trump,90
american,12,new,10,united,13,great,12,people,12,great,12,united,88,trump,37,people,37,united,88
people,12,president,9,american,13,people,12,president,11,united,10,people,87,president,37,united,35,people,87
trump,11,people,9,president,10,united,12,great,9,republican,10,new,76,american,31,great,33,new,76
states,11,campaign,7,news,10,white,11,world,8,york,10,house,61,new,30,house,31,house,61
house,10,security,7,country,8,new,11,house,7,american,9,american,58,news,21,news,26,american,58
campaign,10,american,6,big,8,trump,11,twitter,7,house,9,news,52,house,20,white,24,news,52
hillary,8,national,6,man,7,media,9,thank,7,states,9,white,47,federal,18,federal,20,white,47
protect,8,thing,6,usa,7,government,8,white,6,government,8,federal,44,campaign,18,american,20,federal,44
2016,8,country,6,new,7,federal,7,help,6,party,8,government,40,2016,17,republican,19,government,40
greatgod,8,may,6,national,7,dnc,6,news,6,state,7,republican,37,national,17,government,17,republican,37
news,8,administration,6,presidential,6,democrats,6,media,6,federal,7,state,36,country,17,york,17,state,36
york,7,world,6,state,6,love,6,american,6,white,7,national,34,administration,16,media,17,national,34
state,7,government,6,former,6,article,6,love,6,thursday,6,thank,33,free,15,world,14,thank,33
administration,7,washington,6,federal,6,source,6,republican,6,news,6,world,33,protect,15,party,14,world,33
clinton,7,media,5,house,6,national,5,federal,6,donald,6,campaign,31,big,15,national,14,campaign,31
russia,7,nations,5,congress,6,fake,5,2016,5,sanders,5,country,31,state,15,fake,13,country,31
federal,7,coming,5,2016,6,american,5,russian,5,joe,5,2016,31,world,14,thank,13,2016,31
white,7,federal,5,free,6,court,5,history,5,forward,5,media,30,department,14,democrats,13,media,30
americans,6,good,5,left,5,official,5,announce,5,win,5,presidential,29,americans,14,state,13,presidential,29
department,6,obama,5,fake,5,released,5,good,5,attack,5,york,29,presidential,14,love,12,york,29
obama,6,fire,5,republican,5,obama,4,democrats,5,election,5,party,28,man,13,russian,11,party,28
students,6,free,5,nation,5,china,4,administration,5,big,5,administration,27,former,13,story,11,administration,27
presidential,5,nfl,5,white,5,trying,4,country,5,national,5,big,26,clinton,13,history,11,big,26
killed,5,clinton,5,protect,4,church,4,iran,5,called,5,department,26,white,13,called,11,department,26
former,5,big,5,communication,4,still,4,presidential,5,justice,5,man,26,police,12,election,11,man,26
act,5,thank,5,yesterday,4,executive,4,work,5,second,5,obama,26,program,12,country,11,obama,26
released,5,community,4,working,4,congress,4,bill,5,part,5,americans,25,republican,12,obama,11,americans,25
law,5,war,4,korea,4,ufc,4,campaign,5,major,5,democrats,25,hillary,12,senate,11,democrats,25
justice,5,possible,4,world,4,world,4,man,5,full,5,police,25,government,12,help,10,police,25
senate,5,leader,4,north,4,york,4,health,4,announced,4,story,24,obama,12,attack,10,story,24
left,5,another,4,department,4,administration,4,called,4,senator,4,free,24,left,11,police,10,free,24
fbi,5,senate,4,terrorists,4,end,4,nothing,4,city,4,help,24,post,11,campaign,10,help,24
investigation,5,fighter,4,help,4,year,4,gotten,4,police,4,investigation,23,investigation,11,article,10,investigation,23
possible,5,house,4,history,4,law,4,story,4,close,4,senate,23,justice,11,work,10,senate,23
police,5,department,4,youthank,4,billion,4,fake,4,saying,4,fbi,23,killed,11,man,10,fbi,23
health,4,investigation,4,government,4,history,4,national,4,work,4,washington,23,washington,11,thursday,10,washington,23
election,4,story,4,post,4,job,4,party,4,war,4,history,22,thank,10,donald,10,history,22
could,4,americans,4,week,4,story,4,tuesday,4,together,4,fake,22,may,10,presidential,10,fake,22
amendment,4,church,4,police,4,complete,4,senate,4,times,4,election,22,congress,10,department,9,election,22
radical,4,caught,4,several,4,black,4,seen,4,december,4,bill,21,thing,10,twitter,9,bill,21
national,4,bad,4,huge,4,left,4,obama,4,department,4,killed,21,coming,10,court,9,killed,21
bill,4,bill,4,democrats,4,investigating,3,economy,4,complete,4,former,21,media,10,washington,9,former,21
called,4,built,4,continue,4,fbi,3,attack,4,senate,4,russia,21,story,10,china,9,russia,21
post,4,mexico,4,election,4,honored,3,russia,3,presidential,4,donald,21,report,10,bill,9,donald,21
coming,4,family,4,program,4,good,3,support,3,order,4,justice,21,senate,10,texas,9,justice,21
congress,4,morning,4,donald,4,journal,3,climate,3,fake,4,year,21,friday,10,complete,9,year,21
statement,4,republican,4,supreme,4,kill,3,nfl,3,bernie,4,clinton,20,democrats,10,win,9,clinton,20
collusion,4,program,4,americans,4,economy,3,coffee,3,washington,4,russian,20,russia,9,2016,9,russian,20
russian,4,order,4,lives,4,review,3,bad,3,texas,4,left,20,copy,9,political,9,left,20
free,4,court,4,story,4,away,3,2,3,nuclear,4,court,19,fbi,9,iran,9,court,19
financial,4,transcript,4,wednesday,4,tear,3,facebook,3,least,4,called,18,good,9,administration,9,called,18
director,4,report,4,best,4,jobs,3,fbi,3,says,4,article,18,bill,9,good,9,article,18
friday,4,copy,4,vote,3,republican,3,proud,3,help,4,may,18,possible,9,supreme,8,may,18
facebook,4,powerful,4,towards,3,police,3,city,3,security,3,another,18,security,9,big,8,another,18
program,4,general,4,city,3,statement,3,bills,3,political,3,good,18,bernie,9,committee,8,good,18
pleased,4,china,4,military,3,means,3,victory,3,country,3,thing,18,york,9,bad,8,thing,18
times,4,email,4,health,3,watch,3,police,3,run,3,hillary,18,week,8,order,8,hillary,18
report,4,child,3,announced,3,supreme,3,women,3,promised,3,security,18,final,8,bernie,8,security,18
racist,4,year,3,ive,3,russian,3,millions,3,idea,3,working,18,greatgod,8,pay,8,working,18
world,4,happens,3,bernie,3,think,3,win,3,endorsement,3,attack,18,health,8,part,8,attack,18
best,4,rush,3,morning,3,local,3,question,3,america,3,protect,18,best,8,senator,8,protect,18
democrats,4,russian,3,exciting,3,independent,3,next,3,muslim,3,bernie,17,nfl,8,least,8,bernie,17
beautiful,3,sign,3,thing,3,russia,3,zoo,3,huge,3,trying,17,morning,8,sanders,8,trying,17
economy,3,taking,3,paris,3,bad,3,washington,3,information,3,could,17,year,8,military,8,could,17
night,3,full,3,secretary,3,security,3,friends,3,guard,3,program,17,could,8,tuesday,8,program,17
present,3,michael,3,though,3,pay,3,following,3,problem,3,health,17,help,8,security,8,health,17
complete,3,controversial,3,intelligence,3,using,3,political,3,another,3,political,17,usa,8,working,8,political,17
candidate,3,death,3,put,3,nation,3,several,3,hr,3,nfl,17,history,8,year,8,nfl,17
reports,3,protect,3,justice,3,john,3,moving,3,debates,3,supreme,17,law,8,source,8,supreme,17
agency,3,business,3,part,3,comments,3,chairman,3,story,3,congress,17,vote,8,economy,8,congress,17
decision,3,2017,3,carolina,3,free,3,could,3,china,3,war,17,election,8,executive,8,war,17
shows,3,area,3,illegal,3,watching,3,access,3,company,3,post,16,transcript,8,another,8,post,16
sanders,3,news,3,victory,3,military,3,san,3,given,3,bad,16,act,8,law,8,bad,16
information,3,league,3,republicans,3,play,3,page,3,honor,3,law,16,donald,7,fbi,8,law,16
live,3,data,3,ban,3,shooting,3,another,3,forced,3,report,16,closely,7,trumps,8,report,16
sunday,3,joint,3,take,3,rate,3,committee,3,policy,3,committee,16,director,7,city,8,committee,16
game,3,scientist,3,copy,3,fact,3,taxes,3,obama,3,love,16,named,7,nothing,8,love,16
country,3,presidential,3,good,3,texas,3,sign,3,countries,3,china,16,leader,7,official,7,china,16
lot,3,week,3,across,3,amazing,3,venezuela,3,supreme,3,best,16,nations,7,second,7,best,16
media,3,major,3,map,3,senate,3,department,3,pope,3,major,15,rush,7,war,7,major,15
species,3,support,3,amazing,3,election,3,donald,3,corrupt,3,work,15,sanders,7,major,7,work,15
washington,3,bernie,3,book,3,scrolls,3,york,3,committee,3,times,15,bad,7,times,7,times,15
king,3,policy,3,monitor,3,deadly,3,hope,3,emi,3,military,15,another,7,says,7,military,15
phoenix,3,police,3,power,3,elder,3,best,3,money,3,thursday,15,supreme,7,russia,7,thursday,15
final,3,thousands,3,administration,3,businesses,3,watched,3,monday,3,sanders,15,following,7,best,7,sanders,15
year,3,help,3,democratic,3,immediately,3,working,3,round,3,lot,15,russian,7,announce,7,lot,15
season,3,suspect,3,stop,3,cruz,3,agreement,3,presidentelect,3,week,15,step,7,job,7,week,15
protected,3,following,3,excellent,3,political,3,travel,3,thank,3,pay,14,family,7,could,7,pay,14
enforcement,3,final,3,killed,3,voted,3,imf,3,russian,3,senator,14,court,7,justice,7,senator,14
committee,3,friday,3,hell,3,senator,3,director,3,seven,3,radical,14,thousands,7,trying,7,radical,14
history,3,case,3,party,3,simple,3,give,3,best,3,director,14,fake,7,billion,7,director,14
5,3,countless,3,article,3,numbers,3,start,3,predominantly,3,trumps,14,huge,7,left,7,trumps,14
republican,3,old,3,friday,3,uespwiki,3,law,3,college,3,least,14,nation,7,december,6,least,14
extremely,3,man,3,chiefs,3,iran,3,americans,3,trumps,3,america,14,war,7,shooting,6,america,14
virginia,3,women,3,team,3,state,3,change,3,man,3,complete,14,yesterday,7,thing,6,complete,14
central,3,justice,3,political,3,#1,3,thursday,3,reserve,3,act,14,released,7,still,6,act,14
