kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,16,trump,15,great,16,people,16,people,19,democrats,17,trump,99
people,14,president,15,people,15,trump,14,president,19,president,15,people,95
united,14,national,12,trump,13,american,13,great,16,states,15,president,92
president,13,states,11,states,13,president,11,trump,13,united,14,great,77
states,12,people,11,united,13,love,10,american,13,people,13,united,75
new,9,great,10,house,11,new,9,united,12,new,12,states,75
news,9,united,9,president,11,post,8,states,11,trump,12,new,72
man,8,news,9,american,10,democrats,8,new,11,administration,10,american,63
great,8,working,9,new,8,party,7,federal,9,house,8,democrats,45
american,7,party,8,republican,8,republican,7,article,8,together,8,house,45
working,7,work,8,country,8,hard,7,department,7,great,7,national,42
government,7,american,8,thank,7,washington,7,democrats,7,department,7,federal,41
video,7,china,8,democrat,7,states,7,media,7,obama,7,news,40
announced,6,act,7,state,7,great,7,proud,6,york,7,party,40
city,6,trade,7,million,6,fbi,7,party,6,democrat,7,obama,39
china,6,help,6,war,6,united,7,house,5,california,7,republican,36
year,6,republican,6,police,6,michael,6,republican,5,government,6,working,35
fake,6,fact,6,russia,6,second,6,government,5,fbi,6,fbi,34
house,6,federal,6,court,6,support,6,released,5,times,6,man,34
proud,5,new,5,party,6,big,6,name,5,good,6,government,34
texas,5,house,5,obama,6,thing,6,information,5,investigation,6,country,33
state,5,donald,5,washington,6,help,5,country,5,national,6,white,31
final,5,good,5,working,6,man,5,china,5,white,6,administration,31
team,5,fake,5,news,5,iran,5,100,5,federal,6,state,27
thank,5,government,5,white,5,administration,5,america,5,stop,5,america,27
party,5,thing,5,government,5,care,5,please,5,country,5,thank,26
senate,5,virginia,5,donald,5,continue,5,2017,4,brought,5,china,26
white,5,wants,5,democrats,5,national,5,economy,4,spoke,5,court,25
best,5,change,5,administration,5,federal,5,may,4,stronger,5,department,25
national,4,media,5,man,5,family,5,power,4,possible,5,love,25
nation,4,massive,5,support,5,obama,5,act,4,donald,5,york,25
obama,4,families,5,fbi,5,house,5,state,4,fox,5,donald,25
terrorism,4,away,4,complete,4,life,4,home,4,police,5,hard,25
post,4,democrats,4,federal,4,police,4,texas,4,best,5,investigation,24
may,4,obama,4,past,4,women,4,official,4,america,4,best,24
says,4,countries,4,information,4,shot,4,super,4,asked,4,help,24
administration,4,understand,4,2016,4,nintendo,4,voted,4,attack,4,fact,24
hard,4,following,4,city,4,next,4,greatest,4,republicans,4,police,24
trade,4,best,4,america,4,official,4,obama,4,james,4,media,24
justice,4,judge,4,staff,4,j,4,white,4,law,4,washington,23
military,4,women,4,friends,4,news,4,source,4,committee,4,work,23
watch,4,veterans,4,pay,4,voted,4,vacation,4,failing,4,big,22
country,4,take,4,proud,4,working,4,war,4,state,4,article,22
big,4,investigation,4,threat,4,white,4,stop,4,bill,4,thing,22
congress,4,5,4,still,4,best,4,work,4,fact,4,support,21
job,4,big,4,released,4,use,4,justice,4,firing,4,fake,21
left,4,former,4,important,4,bill,4,south,4,attacks,4,congress,21
another,4,world,4,congress,4,california,4,vote,4,san,4,world,20
real,3,dr,4,national,4,thank,4,working,4,man,4,senate,20
republicans,3,called,4,investigation,4,country,4,build,3,book,4,trying,20
federal,3,military,4,supreme,4,monday,4,dolphins,3,thursday,4,russia,20
formamy,3,dnc,4,charges,4,law,4,program,3,crime,4,proud,20
announce,3,think,4,everyone,4,health,4,reserve,3,investigating,4,times,19
fbi,3,michael,4,deal,4,department,3,force,3,pictureslook,4,democrat,19
america,3,believe,4,report,4,anyone,3,campaign,3,senate,4,official,19
finally,3,congress,4,spent,4,named,3,radical,3,amc,4,good,19
believe,3,nba,4,muslim,4,democratic,3,police,3,week,4,bill,19
world,3,finally,3,chairman,3,called,3,called,3,trying,4,act,19
voting,3,put,3,book,3,fan,3,march,3,almost,4,former,19
response,3,life,3,grandpa,3,music,3,communities,3,china,4,information,19
week,3,broncos,3,fighting,3,making,3,york,3,tuesday,4,week,19
wide,3,west,3,allowed,3,playing,3,illegal,3,another,3,post,19
power,3,tax,3,clinton,3,san,3,americans,3,working,3,city,19
russian,3,man,3,13,3,protect,3,investigation,3,isis,3,may,18
burning,3,wont,3,candidate,3,supreme,3,within,3,bad,3,believe,18
please,3,south,3,copy,3,friday,3,incredible,3,information,3,called,18
americans,3,death,3,transcript,3,victory,3,decided,3,media,3,campaign,18
limited,3,thank,3,lot,3,political,3,night,3,statement,3,history,18
thing,3,still,3,historic,3,poster,3,effect,3,use,3,night,18
head,3,democratic,3,full,3,sharing,3,news,3,terrorist,3,law,17
story,3,lead,3,final,3,video,3,hard,3,voting,3,released,17
early,3,fbi,3,left,3,march,3,political,3,enough,3,2016,17
steve,3,russian,3,death,3,world,3,mexico,3,russia,3,announced,17
strong,3,nfl,3,devastating,3,director,3,part,3,thank,3,year,17
rush,3,police,3,across,3,2017,3,friday,3,talk,3,video,17
economic,3,woman,3,games,3,crime,3,hit,3,taking,3,family,17
everyone,3,public,3,strongly,3,vote,3,republicans,3,reserve,3,stop,17
department,3,shooting,3,tough,3,badass,3,happy,3,sixmonth,3,supreme,17
court,3,cleveland,3,change,3,young,3,announced,3,store,3,security,17
espn,3,court,3,campaign,3,terrorist,3,history,3,nations,3,republicans,17
sign,3,2016,3,best,3,james,3,hillary,3,hard,3,war,16
amazing,3,climate,3,chief,3,former,3,believe,3,heart,3,clinton,16
protect,3,friend,3,trying,3,donald,3,defense,3,intelligence,3,economy,16
email,3,needs,3,affected,3,latest,3,alabama,3,plan,3,california,16
reduce,3,left,3,brotherhood,3,history,3,law,3,official,3,hillary,16
washington,3,country,3,seeing,3,work,3,support,3,campaign,3,left,16
copy,3,respected,3,radical,3,business,3,killed,3,congress,3,job,16
donald,3,young,3,making,3,play,3,court,3,forced,3,political,16
shooting,3,director,3,continue,3,money,3,5,3,john,3,attack,16
taking,3,billion,3,highest,3,system,3,union,3,story,3,shooting,16
iowa,3,cowboys,3,guy,3,supporter,3,complete,3,news,3,justice,16
defeat,3,york,3,season,3,co,3,election,3,republican,3,monday,16
transcript,3,post,3,walking,3,committee,3,taken,3,called,3,election,15
goodman,3,weeks,3,nation,3,group,3,times,3,website,3,everyone,15
mass,3,bill,3,press,3,seen,3,nashville,3,racist,3,together,15
imperial,3,campaign,3,history,3,york,3,dog,3,climate,3,story,15
republican,3,next,3,6,3,individuals,3,monday,3,economy,3,committee,15
fact,3,season,3,bill,3,may,3,clinton,3,nomination,3,vote,15
monday,3,increase,3,nothing,3,morning,3,orleans,3,big,3,trade,15
attack,3,saturday,3,security,3,passed,3,question,3,louis,3,use,14
