kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
governors,1,reintroducing,1,jeopardizing,1,marylands,1,partner,1,drops,1,youtube,4
items,1,reverse,1,hours,1,meals,1,@fox5dc,1,84,1,pandemic,4
fulfillment,1,however,1,covid19,1,push,1,@senbillcassidy,1,superintendent,1,senate,4
together,1,recommendations,1,#foxnews,1,outbreaks,1,recent,1,indoor,1,crisis,4
@govlarryhogan,1,shot,1,peter,1,youtube,1,tonight,1,unrest,1,captioning,4
big,1,#fairmaps,1,area,1,distributed,1,ready,1,dining,1,announced,4
government,1,yesterday,1,@nolabelsorg,1,lt,1,science,1,2,1,care,4
saving,1,bipartisan,1,bipartisan,1,unafraid,1,everyone,1,integrity,1,@wbaltv11,4
@washingtonpost,1,five,1,across,1,response,1,support,1,fought,1,bills,4
county,1,nothing,1,afford,1,republicans,1,could,1,plan,1,annapolis,4
editorial,1,deliberately,1,senate,1,@wjz,1,introduced,1,captioning,1,may,4
vox,1,10,1,@govwhitmer,1,#marylandstrong,1,#foxnews,1,big,1,murders,4
join,1,house,1,absolutely,1,stronger,1,per,1,near,1,provide,4
proposal,1,legislatures,1,weekend,1,emerges,1,repeatedly,1,roadmap,1,facebook,4
cost,1,failed,1,issues,1,1230,1,milestone,1,equipment,1,launched,3
improvements,1,greatest,1,fill,1,federal,1,drop,1,front,1,million,3
@dnc,1,turnarounds,1,service,1,captioning,1,address,1,27,1,nursing,3
funding,1,300,1,suit,1,beldon,1,center,1,units,1,response,3
