kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
resources,4,pay,3,ensure,7,economy,6,faith,4,testing,5,proud,23
joined,4,lost,3,employees,7,take,6,capacity,4,case,5,plan,23
office,4,coronavirus,3,another,7,physical,6,call,4,force,5,service,23
program,4,learn,3,full,7,progress,6,beautiful,4,use,5,testing,22
local,4,example,3,action,7,easter,6,quickly,4,6,5,great,22
safety,4,power,3,impacts,7,court,6,justice,4,cant,5,federal,22
border,4,incredible,3,important,7,begin,6,service,4,ensure,5,students,22
support,4,success,3,support,7,still,6,approach,4,deserve,5,safety,22
together,4,school,3,family,7,guide,5,week,4,trump,5,order,22
career,4,high,3,hard,7,ppe,5,beat,4,giving,5,county,22
honored,4,efforts,3,unless,7,available,5,toward,3,reopen,5,reopen,22
response,4,american,3,public,7,presidents,5,distancing,3,black,5,resources,22
trudi,4,innovation,3,service,7,important,5,next,3,families,5,president,21
legislative,4,progress,2,order,6,step,5,crisis,3,give,5,justice,21
place,4,walla,2,testing,6,27,5,phases,3,access,5,still,21
address,4,keeping,2,needs,6,million,5,practice,3,#wearamaskwa,5,recovery,21
action,4,quality,2,#waleg,6,effort,5,members,3,manuel,5,may,21
national,4,shooting,2,pence,6,morning,5,grateful,3,american,4,week,21
great,4,tune,2,mitigate,6,judge,5,working,3,live,4,ensure,21
congratulations,4,@repderekkilmer,2,responders,6,lost,5,loved,3,rights,4,million,21
ban,4,financing,2,staff,6,year,5,trump,3,tested,4,beat,20
standard,4,necessary,2,leadership,6,talk,5,services,3,cases,4,measures,20
deserve,4,earned,2,unemployment,6,67,5,330,3,climate,4,full,19
@cair_wa,4,yesterday,2,bring,6,rent,5,thanks,3,safe,4,provide,19
aerospace,4,stem,2,community,6,slow,5,seattle,3,charging,4,act,19
bring,4,bring,2,options,6,measures,5,ask,3,family,4,deserve,19
toward,4,shared,2,taken,6,17,5,fewer,3,country,4,important,19
@cbp,4,housing,2,@vp,6,needs,5,eligible,3,statewide,4,@kpwashington,19
simply,4,investments,2,funding,6,family,5,tracing,3,director,4,national,19
single,4,washingtonian,2,stores,6,weeks,5,talking,3,king,4,press,19
2020,4,celebrate,2,appreciate,6,47,5,washingtons,3,call,4,@seiu1199nw,19
partnerships,3,project,2,limit,6,normal,5,apply,3,hard,4,taking,18
taking,3,@wastatelgbtq,2,save,6,good,5,care,3,1,4,action,18
commonsense,3,allowing,2,hospital,5,times,5,however,3,act,4,social,18
paid,3,universities,2,essential,5,cant,5,guard,3,pierce,4,statement,18
