kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,18,great,17,president,19,president,16,great,16,people,16,great,96,united,48,people,41,great,96
united,18,united,16,states,15,new,13,new,15,trump,15,president,94,states,47,president,39,president,94
states,17,states,15,united,14,great,13,people,14,american,11,trump,93,trump,45,great,38,trump,93
federal,11,trump,14,trump,13,trump,12,president,13,president,10,united,88,president,44,trump,36,united,88
president,11,president,14,great,10,federal,11,united,13,fbi,9,states,87,great,38,new,33,states,87
great,11,people,11,people,10,people,11,states,12,great,9,people,81,people,32,states,27,people,81
people,11,department,10,government,8,republican,9,house,10,obama,9,new,60,new,22,united,26,new,60
new,10,world,9,presidential,7,state,8,trump,9,united,9,house,50,state,20,american,24,house,50
american,9,help,8,obama,7,media,8,year,8,states,9,american,48,article,19,country,21,american,48
state,9,national,8,new,7,may,8,committee,8,campaign,9,federal,41,american,19,obama,20,federal,41
article,8,american,7,news,7,police,7,attack,8,man,8,man,41,house,19,federal,19,man,41
house,8,police,7,article,6,government,7,white,8,supreme,7,obama,40,party,19,house,19,obama,40
youthank,7,military,7,administration,6,american,7,department,7,live,7,state,39,federal,18,administration,19,state,39
man,7,news,6,party,6,country,7,obama,7,part,7,party,39,news,18,republican,18,party,39
killed,7,justice,6,white,6,administration,6,country,7,administration,7,news,37,department,16,media,17,news,37
party,7,state,6,senate,6,party,6,american,6,media,7,government,36,world,16,fbi,17,government,36
donald,6,best,6,food,6,states,6,called,6,country,7,administration,36,government,16,state,16,administration,36
military,6,called,6,big,6,america,5,administration,6,2016,6,country,36,man,16,man,16,country,36
big,5,campaign,6,working,6,beautiful,5,intelligence,6,house,6,national,35,military,15,party,15,national,35
world,5,party,6,house,6,bill,5,state,6,presidential,6,republican,33,donald,15,government,15,republican,33
source,5,continue,6,state,5,easy,5,federal,6,court,6,campaign,32,national,15,america,14,campaign,32
hillary,5,city,6,released,5,act,5,america,6,election,6,white,31,obama,15,national,14,white,31
law,5,quest,5,department,5,end,5,working,6,democrats,6,media,31,republican,13,campaign,14,media,31
strike,5,yesterday,5,americans,5,everyone,5,navy,5,washington,6,department,30,americans,13,white,13,department,30
think,5,house,5,statement,5,united,4,show,5,party,5,senate,28,think,12,committee,13,senate,28
thank,5,new,5,fact,5,public,4,senate,5,working,5,democrats,28,city,12,department,13,democrats,28
national,5,millions,5,number,5,history,4,national,5,north,5,fbi,28,white,12,year,13,fbi,28
republican,5,article,5,court,5,donald,4,take,5,china,5,article,27,campaign,12,news,13,article,27
administration,5,year,5,death,5,obama,4,big,5,political,5,military,27,administration,12,may,12,military,27
government,5,federal,5,election,5,national,4,think,5,news,5,committee,27,big,12,washington,12,committee,27
news,5,game,5,donald,5,campaign,4,care,5,help,5,world,27,hillary,12,supreme,12,world,27
cup,5,health,5,support,4,world,4,fake,5,department,5,donald,27,washington,11,democrats,12,donald,27
committee,5,obama,5,man,4,democrats,4,former,5,republican,5,help,26,court,11,2016,11,help,26
crime,4,post,5,fire,4,director,4,texas,5,new,5,big,26,help,11,court,11,big,26
city,4,man,5,senior,4,help,4,york,5,national,5,working,26,committee,11,police,11,working,26
close,4,americans,4,serious,4,huge,4,fbi,4,law,5,washington,25,police,11,working,11,washington,25
country,4,hillary,4,republican,4,fbi,4,says,4,justice,5,court,23,presidential,11,attack,11,court,23
uespwiki,4,church,4,says,4,washington,4,party,4,woman,4,former,23,post,11,war,11,former,23
congress,4,care,4,together,4,border,4,news,4,used,4,police,22,senate,11,former,11,police,22
little,4,republican,4,important,4,court,4,center,4,wisconsin,4,may,21,working,11,history,10,may,21
agent,4,think,4,million,4,times,4,high,4,white,4,think,21,democrats,10,bill,10,think,21
nations,4,bill,4,address,4,news,4,san,4,use,4,best,21,country,10,live,10,best,21
hard,4,democratic,4,russian,4,supreme,4,world,4,side,4,thank,20,former,10,big,10,thank,20
care,4,russia,4,report,4,man,4,expected,4,best,4,americans,20,media,10,help,10,americans,20
democrat,4,hasnt,4,nations,4,thank,3,comey,4,san,4,supreme,20,important,10,act,10,supreme,20
senator,4,donald,4,post,4,months,3,another,4,officials,4,bill,20,number,10,senate,10,bill,20
use,4,important,4,washington,4,taxes,3,congress,4,reduce,4,year,20,nations,10,world,10,year,20
believe,4,washington,4,voted,4,senator,3,history,4,power,4,election,19,killed,10,fake,9,election,19
bring,4,growing,4,wrong,4,human,3,man,4,death,4,america,19,election,10,best,9,america,19
democrats,4,happy,4,dr,4,health,3,republican,4,usa,4,presidential,19,continue,10,intelligence,9,presidential,19
least,4,dnc,4,tax,3,british,3,bill,4,war,4,crime,19,thank,10,political,9,crime,19
iran,4,job,4,democrats,3,still,3,democrat,4,announce,4,called,19,justice,10,general,9,called,19
working,4,election,4,hillary,3,journal,3,corrupt,4,trying,4,job,18,use,10,public,9,job,18
elder,4,low,4,immediately,3,fake,3,war,4,government,4,fake,18,congress,9,texas,9,fake,18
scrolls,4,trying,4,chinese,3,show,3,government,4,restaurant,4,city,18,job,9,show,9,city,18
1995this,4,high,3,york,3,senate,3,call,4,year,4,political,18,care,9,election,9,political,18
totally,4,country,3,night,3,reserve,3,office,4,investigation,4,justice,18,game,9,called,9,justice,18
americans,4,texas,3,result,3,turn,3,secretary,4,lot,4,death,18,russia,8,military,8,death,18
bad,4,everyone,3,campaign,3,political,3,proud,4,businesses,3,hillary,18,close,8,decision,8,hillary,18
brought,4,ukraine,3,countries,3,money,3,book,4,building,3,china,18,york,8,free,8,china,18
media,4,peterson,3,close,3,russia,3,start,4,strong,3,left,17,best,8,justice,8,left,17
former,4,progress,3,j,3,southern,3,week,4,says,3,post,17,support,8,high,8,post,17
senate,3,crime,3,person,3,21,3,family,3,decision,3,russia,17,fbi,8,donald,8,russia,17
reserve,3,played,3,continue,3,interest,3,issues,3,scott,3,congress,17,information,8,part,8,congress,17
vote,3,huge,3,agency,3,fan,3,nothing,3,unsuredoes,3,investigation,17,called,8,north,8,investigation,17
records,3,clinton,3,country,3,greatest,3,bernie,3,monday,3,attack,17,may,8,san,8,attack,17
york,3,china,3,good,3,judge,3,able,3,texas,3,trying,16,clinton,8,thank,8,trying,16
defeat,3,media,3,area,3,area,3,larry,3,second,3,care,16,bill,8,presidential,8,care,16
49ers,3,proposed,3,congress,3,moving,3,less,3,crime,3,good,16,fact,8,proud,8,good,16
meet,3,data,3,latest,3,asked,3,military,3,whether,3,act,16,fake,8,director,8,act,16
court,3,beautiful,3,massive,3,post,3,china,3,letter,3,continue,16,food,7,china,8,continue,16
@nytimes,3,part,3,information,3,real,3,public,3,thank,3,york,16,crime,7,crime,7,york,16
uk,3,wisconsin,3,investigating,3,florida,3,live,3,chairman,3,law,16,please,7,could,7,law,16
happened,3,information,3,commission,3,city,3,report,3,sad,3,war,16,released,7,usa,7,war,16
