kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
president,17,great,22,united,15,president,17,trump,21,trump,22,trump,113,great,49,trump,58,trump,113
house,17,new,16,trump,14,great,17,president,16,president,21,president,108,new,42,president,54,president,108
trump,16,states,15,new,13,new,17,government,14,man,17,great,103,president,41,new,42,great,103
great,16,president,15,states,12,trump,15,new,12,people,15,united,94,trump,41,united,37,united,94
new,13,people,13,house,11,united,14,federal,12,states,14,new,91,united,38,states,36,new,91
people,12,united,13,great,11,states,13,world,11,united,14,states,90,states,37,great,36,states,90
news,11,trump,11,people,10,trying,11,people,10,new,13,people,80,people,35,people,35,people,80
states,10,media,10,white,10,fbi,10,great,10,american,9,house,65,house,35,man,26,house,65
white,10,job,9,state,9,people,10,united,9,great,9,white,54,white,25,government,25,white,54
united,10,fbi,9,president,9,news,8,states,9,house,8,news,52,news,22,white,22,news,52
called,9,state,9,york,8,republican,8,white,8,news,8,man,48,state,21,american,22,man,48
man,7,former,8,world,7,administration,8,country,8,clinton,7,federal,46,fbi,20,federal,22,federal,46
year,6,post,7,government,6,white,8,national,7,senate,7,fbi,44,country,17,news,21,fbi,44
republican,6,york,7,presidential,6,american,7,fbi,7,election,7,government,43,administration,16,house,21,government,43
justice,6,administration,7,news,6,america,7,state,6,administration,7,state,40,york,16,world,20,state,40
party,6,house,7,man,6,democrats,7,house,6,democrats,6,country,39,man,16,fbi,19,country,39
good,6,big,6,country,6,house,7,donald,6,government,6,american,38,media,15,country,19,american,38
fbi,6,russia,6,national,5,york,6,american,6,white,6,administration,38,national,15,administration,19,administration,38
election,6,country,6,2016,5,help,6,working,5,times,6,world,37,government,14,republican,16,world,37
love,6,government,6,campaign,5,fake,6,coming,5,good,6,york,33,former,14,democrats,15,york,33
national,6,thank,5,police,5,state,6,job,5,york,6,2016,30,job,14,york,15,2016,30
committee,6,may,5,democratic,5,men,6,news,5,radical,6,national,30,fake,13,state,15,national,30
2016,5,white,5,source,5,working,6,california,5,left,6,job,29,big,13,trying,14,job,29
order,5,community,5,administration,5,national,6,health,5,federal,6,republican,29,may,13,national,14,republican,29
fake,5,million,5,fbi,5,country,6,week,5,history,6,democrats,28,campaign,13,working,13,democrats,28
country,5,news,5,committee,5,obama,6,republican,5,country,5,good,28,2016,13,america,13,good,28
military,5,american,5,trillion,4,city,5,good,4,americans,5,may,27,called,13,clinton,13,may,27
big,4,fake,5,making,4,big,5,certain,4,campaign,5,fake,27,world,12,2016,12,fake,27
woman,4,michael,5,may,4,article,5,hillary,4,world,5,party,26,good,12,americans,12,party,26
history,4,democrats,5,money,4,plan,5,man,4,hillary,5,help,26,russia,12,obama,12,help,26
may,4,campaign,4,washington,4,washington,5,america,4,2016,5,obama,25,american,12,party,12,obama,25
suspect,4,copy,4,american,4,party,5,administration,4,washington,5,former,25,election,12,good,12,former,25
amazing,4,washington,4,disaster,4,man,5,reserve,4,greatest,4,election,25,committee,11,election,11,election,25
americans,4,found,4,million,4,government,5,2016,4,attack,4,big,25,police,11,radical,11,big,25
taking,4,health,4,russia,4,deal,5,signed,4,away,4,campaign,25,thank,11,fake,11,campaign,25
help,4,congress,4,wednesday,4,investigating,4,clinton,4,hard,4,working,24,post,11,senate,11,working,24
