kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
states,2,nothing,2,lost,3,missourians,4,place,3,funding,4,communities,13
funding,2,former,2,action,3,making,4,learn,3,cases,3,virus,13
georgians,2,americans,2,hit,3,teachers,4,workers,3,needed,3,country,13
improve,2,staff,2,safe,3,hospital,4,facebook,3,guidance,3,arizona,12
trumps,2,million,2,share,3,working,4,coronavirus,3,everyone,3,fight,12
creating,2,2019,2,stream,3,equipment,4,plan,3,moment,3,week,12
@whitehouse,2,highest,2,mental,3,data,4,throughout,3,reform,3,proud,12
morning,2,killed,2,measures,3,staff,4,taking,3,reopening,3,information,12
chuck,2,helps,2,lab,3,personal,4,leaders,3,fund,3,national,12
act,2,deliver,2,learn,3,save,4,cases,3,keeping,3,still,12
without,2,continue,2,news,3,future,4,response,3,begin,3,may,12
still,2,case,2,cases,3,year,3,celebrate,3,control,3,learn,12
governor,2,discuss,2,5,3,call,3,counties,3,recovery,3,toronto,11
talking,2,7,2,credit,3,phase,3,toronto,3,announced,3,family,11
important,2,risk,2,west,3,reported,3,wisconsin,3,historic,3,staff,11
public,2,secretary,2,congregate,3,please,3,yorkers,3,city,3,able,11
leader,2,el,1,staff,3,info,3,million,3,working,3,plan,11
tomorrow,2,#bridgeportct,1,living,3,support,3,across,3,repeat,3,students,11
water,2,agencies,1,combat,3,confirmed,3,still,3,protests,3,counties,11
washington,2,mrs,1,department,3,additional,3,efforts,3,able,3,please,11
rate,2,falls,1,en,3,steps,3,county,3,address,3,spread,11
news,2,stay,1,court,3,testing,3,discuss,3,due,3,lives,11
dr,2,glad,1,patients,3,blood,3,services,3,passing,3,hospital,11
rico,2,stop,1,people,3,wishing,3,end,3,officers,3,call,11
progress,2,nationwide,1,states,3,medical,3,move,3,stay,3,save,11
education,2,buildings,1,que,3,workers,3,important,3,data,3,center,11
main,2,duty,1,increase,3,missouri,3,office,3,life,3,system,10
exposed,2,starting,1,program,3,case,3,next,3,tomorrow,3,economic,10
@drakeeileen,2,democratic,1,possible,3,difficult,3,1,3,remain,3,everyone,10
communities,2,explaining,1,outbreak,3,kansas,3,questions,3,apply,3,2020,10
king,2,overseas,1,longterm,3,nurses,3,protect,3,live,3,necessary,10
necessary,2,@hankhaney,1,child,3,emergency,3,put,3,service,3,efforts,10
take,2,usmca,1,tech,3,healthcare,3,introducing,2,education,3,place,10
live,2,emancipation,1,visit,3,community,3,communities,2,process,3,protect,10
learn,2,@aoc,1,diagnosed,3,may,3,social,2,system,3,families,10
employees,2,remains,1,impacts,3,residents,3,forward,2,slavery,3,action,10
seen,2,study,1,minnesotans,3,en,3,find,2,virtually,3,strong,10
stay,2,acting,1,dr,3,place,3,governor,2,distancing,3,grateful,10
residents,2,ninth,1,deal,3,business,3,hear,2,schools,3,justice,10
members,2,@mohsen_seddigh,1,democrats,3,access,3,youve,2,next,3,recovery,10
incentives,2,challenging,1,hard,3,press,3,highlighting,2,recognize,3,facebook,10
affordable,2,demonstrated,1,gov,3,members,3,universities,2,actually,3,best,10
