kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
president,19,new,18,great,18,great,27,great,20,great,20,great,129
trump,18,great,17,states,18,united,17,president,18,states,17,united,101
news,15,trump,14,united,17,states,16,people,17,trump,17,trump,97
new,14,united,14,people,14,people,13,trump,16,united,16,people,97
states,13,people,12,trump,13,new,12,american,12,people,16,president,96
people,13,president,12,president,10,president,10,states,11,new,15,states,95
united,12,federal,10,republican,9,state,9,united,11,president,13,new,93
great,12,national,10,north,8,national,9,china,10,government,10,news,50
good,9,states,9,state,8,house,8,article,9,news,8,american,43
white,8,republican,9,department,8,may,7,obama,9,american,8,republican,43
big,8,man,9,news,7,administration,7,national,8,world,7,national,41
man,8,washington,7,new,7,senate,7,new,7,republican,7,government,40
country,7,donald,7,love,7,think,7,looking,6,house,7,state,40
house,7,presidential,6,america,6,rights,6,administration,6,party,7,federal,40
obama,7,democrats,6,history,6,transcript,6,house,6,end,7,obama,39
2016,7,government,6,huge,6,democrats,6,women,6,america,6,house,39
american,7,investigation,5,country,6,york,6,republican,6,federal,6,country,37
administration,6,fbi,5,working,6,world,5,government,6,system,6,man,37
thank,6,powerful,5,university,6,marijuana,5,country,5,man,6,administration,36
national,6,end,5,senator,6,north,5,defense,5,state,5,thank,33
major,6,2016,5,thank,5,white,5,police,5,help,5,help,32
announce,5,police,5,place,5,trump,5,help,5,working,5,democrats,31
americans,5,lost,5,important,5,final,5,state,5,complete,5,york,31
world,5,thank,5,federal,5,force,5,russian,5,history,5,donald,30
complete,5,left,5,guy,5,help,5,trade,5,killed,5,world,30
federal,5,double,5,justice,5,corrupt,5,political,5,democrats,5,love,29
latest,5,help,5,donald,5,bill,5,federal,5,donald,5,police,28
election,5,york,5,strong,5,use,4,party,4,senate,4,america,27
source,5,obama,5,trying,4,work,4,free,4,book,4,white,27
force,5,city,5,americans,4,stated,4,navy,4,war,4,china,26
powerful,5,country,5,series,4,federal,4,man,4,trying,4,big,25
put,5,work,4,thing,4,rush,4,news,4,night,4,city,25
love,5,party,4,american,4,information,4,working,4,another,4,working,25
government,5,rally,4,women,4,copy,4,1,4,needs,4,department,24
democrats,5,china,4,real,4,nothing,4,possible,4,hillary,4,good,24
