kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
courage,2,crime,2,#texasstrong,4,waiving,4,connectivity,2,#opentexasstrikeforce,1,phase,10
update,2,proud,2,social,4,protect,4,partnership,2,field@dallascowboys,1,texan,10
celebrating,2,justice,2,supplies,4,remain,4,serve,2,público,1,announcing,10
terrorism,2,live,2,force,4,guidance,4,program,2,part,1,women,10
succeed,2,2020,2,#txlege,4,capacity,4,guidance,2,previous,1,issued,10
coronavirus,2,awareness,2,contact,4,support,4,issued,2,@potus,1,hospital,10
dominance,2,halfstaff,2,resources,4,training,4,june,2,recognize,1,child,10
#usmca,2,across,2,community,4,related,3,future,2,sick,1,officials,10
solidarity,2,excellence,1,leaders,3,restaurant,3,great,2,partnership,1,respond,10
billion,2,action,1,strategies,3,slow,3,minimum,2,emergency,1,working,10
world,2,pardons,1,certain,3,military,3,continue,2,tropical,1,great,10
morning,2,#coronavirus,1,throughout,3,rule,3,facilities,2,las,1,music,10
join,2,tracy,1,hall,3,issued,3,programs,2,emancipation,1,year,10
welcome,2,created,1,info,3,due,3,paso,2,next,1,leaders,10
unwavering,2,anniversary,1,declaration,3,series,3,new,2,find,1,2020,9
partners,2,stifling,1,allowing,3,continuing,3,benefits,2,experts,1,food,9
prevention,2,along,1,patients,3,governors,3,limited,2,amneris,1,states,9
meeting,2,excited,1,ensure,3,honor,3,increase,2,extended,1,disaster,9
stands,2,#texasworks,1,facilities,3,needs,3,fees,2,glorys,1,action,9
faith,2,1994,1,@texashhsc,3,website,3,federal,2,watch,1,capacity,9
support,2,agencies,1,support,3,taking,3,@teainfo,2,economic,1,job,9
leadership,2,promoted,1,media,3,masks,3,supplies,2,potential,1,safely,9
skilled,2,county,1,afternoon,3,across,3,efforts,2,face,1,order,9
@potus,2,norris,1,ongoing,3,april,3,social,2,cristobal,1,family,9
jack,2,applicants,1,impact,3,standard,3,banks,2,juneteenth,1,throughout,9
stronger,2,network,1,schools,3,safety,3,leaders,2,history,1,expand,9
region,2,bmi,1,older,3,workforce,3,late,2,marchthanks,1,military,9
throughout,2,adjutant,1,continues,3,recovery,3,entrepreneurs,2,#covid19more,1,part,9
event,2,departments,1,chain,3,working,3,part,2,@texastech,1,providing,9
halfstaff,2,brave,1,town,3,#opentexasstrikeforce,3,tax,2,hospital,1,stay,9
