kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
manufacturing,4,rural,3,stay,6,help,15,states,12,briefing,4,states,32
service,4,farm,3,together,6,tennessean,14,work,11,protests,4,95,31
counties,3,tomorrow,3,businesses,6,guidance,14,order,11,general,4,business,31
another,3,best,3,maria,5,weekend,14,test,11,county,4,executive,31
rural,3,across,3,school,5,capacity,14,todays,11,todays,4,pandemic,31
honor,3,growth,3,nights,5,find,13,offer,10,traditional,4,counties,30
@titans,3,volunteer,3,resources,5,rural,12,families,10,pandemic,4,ct,29
development,3,leaders,3,information,5,expanded,12,pandemic,10,people,4,test,29
technology,3,thanks,3,emergency,5,visit,12,safe,10,peaceful,4,guidelines,29
tool,3,funding,3,coordinated,5,critical,12,county,10,created,4,available,28
center,3,bold,3,prayers,5,counties,12,issued,10,june,4,relief,28
future,3,working,2,storms,5,information,12,capacity,9,work,4,safe,28
capitol,3,live,2,week,5,executive,11,voluntary,9,symptoms,4,learn,27
supporting,3,important,2,command,5,learn,11,#tnpledge,9,care,4,site,27
grants,3,@realdonaldtrump,2,coming,4,pandemic,11,workers,9,live,4,working,27
employees,3,celebrate,2,uptodate,4,available,11,help,9,facilities,4,watch,27
family,3,new,2,thank,4,tested,11,community,9,information,4,critical,25
announce,3,register,2,healthy,4,april,11,executive,9,public,4,continue,25
towards,3,update,2,earlier,4,interpretation,10,support,9,covid19,4,unifiedcommand,25
success,3,west,2,economic,4,next,10,protect,9,learn,4,access,25
road,3,government,2,tn,4,close,10,reopen,9,tn,3,capacity,25
machine,3,dollars,2,federal,4,working,10,available,8,ct,3,doubt,25
new,3,k12,2,vulnerable,4,lives,10,icymi,8,citizens,3,near,25
community,3,headed,2,morning,4,contact,10,bulletin,8,federal,3,communities,25
vocational,3,tennessees,2,relief,4,doubt,10,remember,8,starts,3,facebook,24
home,3,amendment,2,home,4,sick,10,critical,8,challenges,3,county,23
next,3,economic,2,cases,4,drivethrough,10,briefing,8,heart,3,program,23
join,2,community,2,national,4,economy,10,continues,8,efforts,3,public,23
making,2,healthy,2,supply,4,89,9,line,7,union,3,tn,23
memphis,2,morning,2,difficult,4,states,9,5,7,facebook,3,proud,23
behalf,2,share,2,communities,4,local,9,weekend,7,service,3,89,22
2020,2,johnson,2,populations,4,fight,9,earlier,7,access,3,rural,22
creating,2,afford,2,joining,4,reopen,9,received,7,violence,3,weekend,22
announcement,2,clear,2,ct,4,300,9,partnerships,7,community,3,community,22
win,2,governors,2,part,4,95,9,public,7,partnership,3,find,22
school,2,happy,2,issued,4,ppe,9,nashville,7,longterm,3,may,21
safe,2,provide,2,medical,3,popup,9,locations,7,facing,3,families,21
lets,2,taxpayer,2,temporary,3,starting,9,employees,7,funds,3,reopening,21
@ttcoh,2,nation,2,nearest,3,remain,8,days,7,guard,3,students,21
vision,2,mental,2,partners,3,et,8,sites,7,volunteer,3,stay,21
hendersonville,2,broadband,2,work,3,sites,8,department,7,provide,3,#tnsots,21
announcing,2,announcing,2,middle,3,phased,8,worship,6,act,3,grateful,20
coach,2,value,2,@billhemmer,3,@tnedu,8,interpretation,6,commend,3,spread,20
touring,2,east,2,families,3,child,8,social,6,enduring,3,#tennesseepledge,20
ready,2,delivering,2,@t_e_m_a,3,important,8,400,6,national,3,300,20
dual,2,@thelanecollege,2,distribution,3,distancing,8,starts,6,assembly,3,full,20
accomplished,2,strides,2,statewide,3,relief,8,leaders,6,thanks,3,safety,19
news,2,requires,2,10,3,ensure,8,expanded,6,serve,3,interpretation,19
investments,2,honor,2,care,3,starts,8,reopening,6,interpretation,3,thank,19
bipartisan,2,increased,2,address,3,guidelines,8,facebook,6,critical,3,offer,19
investment,2,tennesseanwere,2,300,3,business,8,50,6,etasl,3,reopen,19
high,2,@etsu,2,@redcrosstn,3,social,8,noncontact,6,property,3,tennessean,19
leadership,2,innovative,2,encourage,3,asl,8,operate,6,continue,3,economy,18
additional,2,reform,2,signed,3,#tnstayapart,8,ct,6,battle,2,protect,18
alliance,2,literacy,2,apply,3,safety,8,customers,6,financial,2,expanded,18
lives,2,solving,2,reduce,3,part,8,face,6,communities,2,taking,18
business,2,future,2,keeping,3,400,7,ppe,6,qualify,2,contact,18
bring,2,jackson,2,nashville,3,take,7,regardless,6,commission,2,tune,18
opportunities,2,school,2,call,3,tn,7,contact,6,yesterday,2,social,18
incredible,2,city,2,job,3,support,7,@tndeptofhealth,6,expressly,2,maria,18
@tennesseeguard,2,issue,2,food,3,lines,7,economy,6,disasters,2,lives,18
leader,2,enjoyed,2,grateful,3,county,7,tremendous,6,cares,2,workers,17
leading,2,proposed,2,times,3,call,7,provide,6,employees,2,sites,17
loved,2,tennessean,2,connecting,3,spread,7,service,6,pillars,2,continues,17
co,2,priority,2,neighbors,3,unifiedcommand,7,front,6,test,2,leaders,17
