kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,27,great,18,great,20,united,20,trump,17,great,18,great,114
president,22,united,17,trump,18,states,19,president,15,president,16,trump,100
trump,12,states,16,new,10,great,17,people,15,federal,15,president,99
states,10,trump,14,people,9,new,17,new,12,new,12,united,95
world,9,people,12,administration,9,country,12,united,11,people,11,states,88
federal,9,department,9,president,9,people,11,great,11,trump,11,new,83
united,9,president,8,federal,8,president,11,federal,11,united,11,people,81
american,9,life,8,house,8,trump,10,news,11,states,10,federal,60
state,9,obama,8,donald,8,campaign,9,states,10,republican,9,news,50
man,8,@,8,republican,8,man,9,house,10,american,9,house,50
house,8,justice,8,states,7,federal,9,administration,9,reserve,9,government,44
people,8,house,7,united,7,world,9,obama,8,news,7,administration,44
news,7,administration,7,american,7,radical,7,media,8,military,7,american,40
senate,7,hillary,7,news,6,news,7,republican,8,world,6,world,39
trumps,6,good,7,friends,6,million,6,state,7,thing,6,obama,39
new,6,federal,6,report,6,isis,6,reserve,6,government,6,national,34
fight,6,national,6,obama,6,bernie,6,republicans,6,thank,5,republican,33
government,6,help,6,working,6,senator,6,voted,6,party,5,country,33
former,6,released,6,national,6,government,6,white,6,obama,5,state,33
fbi,6,new,6,plan,6,york,6,thank,6,former,5,donald,32
woman,5,government,6,party,6,thank,6,american,5,national,5,york,31
donald,5,news,5,friend,5,presidential,6,fake,5,administration,5,white,31
massive,5,white,5,set,5,billion,6,national,5,committee,4,man,30
money,5,intelligence,5,2014,5,help,5,big,5,campaign,4,thank,28
investigation,5,job,5,man,5,obama,5,election,5,share,4,good,27
administration,5,poll,5,fake,5,senate,5,country,5,facing,4,former,27
possible,5,vs,5,j,5,highest,5,huge,5,washington,4,media,27
fake,5,2016,5,hard,5,democrats,5,released,5,political,4,senate,26
white,5,china,5,city,5,released,5,donald,5,clinton,4,department,26
history,4,party,5,finally,5,congress,5,city,5,war,4,committee,25
good,4,committee,5,massive,5,free,5,york,5,university,4,city,25
media,4,monday,4,government,5,organization,5,good,5,biggest,4,released,25
kansas,4,hiking,4,york,5,young,5,story,4,tweet,4,campaign,24
big,4,campaign,4,cut,4,women,5,group,4,nation,4,party,24
national,4,clinton,4,power,4,group,5,announced,4,lawsuit,4,fbi,24
brilliant,4,list,4,kansas,4,bill,5,family,4,york,4,million,22
russia,4,donald,4,thank,4,commission,5,america,4,million,4,reserve,22
moving,4,rates,4,love,4,house,5,russian,4,medical,4,court,22
justice,4,looking,4,fbi,4,money,5,fact,4,chief,4,money,22
thursday,4,senate,4,nothing,4,committee,4,free,4,2016,4,story,21
brought,4,presidential,4,amendment,4,national,4,government,4,presidential,4,military,21
million,4,fbi,4,money,4,state,4,court,4,article,4,election,21
committee,4,election,4,military,4,complete,4,company,4,senate,4,hillary,21
help,4,working,4,good,4,community,4,report,4,court,4,fake,21
york,4,americans,4,part,4,love,4,job,4,sent,4,presidential,20
country,4,democrats,4,ive,4,former,4,clear,4,post,4,2016,19
