source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,05-24-2020 22:53:20,66331,0,true,1264690978465746945
Twitter for iPhone,RT @realDonaldTrump: TRANSITION TO GREATNESS!,05-24-2020 22:53:18,37495,0,true,1264690968445571072
Twitter for iPhone,Be sure to watch “Witch Hunt the Flynn Vindication” hosted by the very knowledgeable @GreggJarrett on @FoxNews tonight at 8:00 P.M. This is yet another part of the greatest Criminal Hoax in American History!,05-24-2020 22:51:58,19494,70170,false,1264690631701663744
Twitter for iPhone,RT @WestJournalism: 'The elites of his time the most literate people the editors of the largest and most influential magazines the intel…,05-24-2020 20:18:10,6811,0,true,1264651926597185537
Twitter for iPhone,RT @ksorbs: This should be on a giant billboard in every city in the US. "America does not need to see the tax return of a billionaire who…,05-24-2020 20:17:30,74547,0,true,1264651759752019969
Twitter for iPhone,You are right! https://t.co/MWUq0yf8ii,05-24-2020 20:11:43,15293,61251,false,1264650303426695169
Twitter for iPhone,RT @thehill: Trump considers forming panel to investigate anti-conservative bias on social media: report https://t.co/7381Siae49 https://t.…,05-24-2020 20:07:21,8695,0,true,1264649206343577603
Twitter for iPhone,RT @JohnWHuber: When you’re right you’re right,05-24-2020 20:07:11,7302,0,true,1264649165923061760
Twitter for iPhone,I always stand with leaders who weren’t afraid to stand early with me. That’s why I am supporting a true conservative @DanJohnstonND for State Treasurer of North Dakota! https://t.co/CDkKewRcYz,05-24-2020 17:16:35,13541,54312,false,1264606232918331393
Twitter for iPhone,Cases numbers and deaths are going down all over the Country!,05-24-2020 14:31:41,44835,307224,false,1264564734860427265
Twitter for iPhone,A lot of interest in this story about Psycho Joe Scarborough. So a young marathon runner just happened to faint in his office hit her head on his desk &amp; die? I would think there is a lot more to this story than that? An affair? What about the so-called investigator? Read story! https://t.co/CjBXBXxoNS,05-24-2020 14:29:49,25443,70197,false,1264564261327720450
Twitter for iPhone,Allen get well soon! https://t.co/eJMzelycRU,05-24-2020 14:23:06,12487,56286,false,1264562573057437696
Twitter for iPhone,The United States cannot have all Mail In Ballots. It will be the greatest Rigged Election in history. People grab them from mailboxes print thousands of forgeries and “force” people to sign. Also forge names. Some absentee OK when necessary. Trying to use Covid for this Scam!,05-24-2020 14:08:36,56562,203827,false,1264558926021959680
Twitter for iPhone,“Full Measure with Sheryl Attkisson” interview on @ABC at 10:00 A.M. Sunday. Enjoy!,05-24-2020 13:30:00,11930,54743,false,1264549210218790912
Twitter for iPhone,Michael Moore Torches Biden: He Lacks ‘Necessary Enthusiasm‘ to Beat Trump https://t.co/EC6bt2e56n via @BreitbartNews.  Well he was right in 2016 and we do have great enthusiasm. Many say done a fantastic job! DJT,05-24-2020 13:21:16,11963,45257,false,1264547012936110082
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump will travel to Central Florida to watch as @NASA and @SpaceX launch astronauts from American soi…,05-24-2020 03:39:57,13092,0,true,1264400719039418368
Twitter for iPhone,RT @JustBeaTee: Democrats must remember that black people are not commodity. A political party does not determine our value. We see how wel…,05-24-2020 03:18:00,4740,0,true,1264395196650991616
Twitter for iPhone,RT @standamericanow: This week Iran’s parliament passed a new anti-Zionism law that doubles down on its support for Palestinian terrorist…,05-24-2020 03:15:25,6348,0,true,1264394546106023937
Twitter for iPhone,Thank you Herschel! https://t.co/JbPC3TxhPo,05-24-2020 03:12:23,17138,74550,false,1264393782813917185
Twitter for iPhone,RT @SaraCarterDC: This is What '#QuidProQuo' with #Ukraine looks likePlease retweet this video so everyone of your friends can watch it$1…,05-24-2020 03:09:51,33697,0,true,1264393142045941760
Twitter for iPhone,RT @JBaker31826004: I predict that @FLOTUS Melania will become the most popular FLOTUS since Jackie Kennedy. She is quietly working into th…,05-24-2020 03:09:23,11037,0,true,1264393024827797514
Twitter for iPhone,RT @seanhannity: Clinton Aides Spent Millions to Push Russia Hoax AFTER Trump’s Inauguration https://t.co/lbMnOOvG1H,05-24-2020 03:05:19,14944,0,true,1264392001857949696
Twitter for iPhone,RT @JohnKStahlUSA: To protect PolyGrip during this pandemic we have developed 2 options. With the DJT option she will be able to tongue a…,05-24-2020 03:03:01,8008,0,true,1264391422582677505
Twitter for iPhone,RT @JohnKStahlUSA: We just got a look at the official portrait for the self proclaimed Governor of Georgia. She fought a tough race kissed…,05-24-2020 03:02:15,6323,0,true,1264391232928862209
Twitter for iPhone,RT @JohnKStahlUSA: Friendly Reminder: If you stay home in November and don’t get every person you know voting for DJT these 3 will be the…,05-24-2020 02:56:03,10836,0,true,1264389669770362881
Twitter for iPhone,RT @JohnKStahlUSA: Anyone know what’s going on with PolyGrip? I’ve noticed lately that her face seems glossy and she is sporting a poorly m…,05-24-2020 02:55:53,7286,0,true,1264389631363239938
Twitter for iPhone,RT @KamVTV: Well I’ll be... South Carolina election ballots found in Maryland this week.  https://t.co/amiMXC8OMA,05-24-2020 02:54:52,13765,0,true,1264389374688583680
Twitter for iPhone,RT @JohnKStahlUSA: Is anyone buying that DimLib’s massive Vote-by-Mail plan is secure? I can confirm that voter rolls are 33% full of moved…,05-24-2020 02:54:20,10059,0,true,1264389238189174784
Twitter for iPhone,RT @TrumpWarRoom: WATCH: Joe Biden struggles to use a cell phone. https://t.co/GdVd1i3PzQ,05-24-2020 02:53:45,11898,0,true,1264389091908562944
Twitter for iPhone,RT @JohnKStahlUSA: What a great idea. DJT wants to start the “Shills in Space” concept. Excellent. #maga #kag #tcot,05-24-2020 02:50:52,5536,0,true,1264388365761359874
Twitter for iPhone,RT @JohnKStahlUSA: I like the way Kayleigh sets the agenda. She doesn’t take any crap off these pathetic worthless clueless DNC Shills. I…,05-24-2020 02:47:57,11128,0,true,1264387633112809472
Twitter for iPhone,RT @JohnKStahlUSA: When I see 1 of those polls that has Malarkey the Racist up 6-8 points everywhere I’m thinking they must have called th…,05-24-2020 02:45:42,5631,0,true,1264387065447436291
Twitter for iPhone,RT @Stonewall_77: This Is Whom You Disrespect When You Dishonor Our Flag.Please Retweet#MAGA #WeThePeople@CarmineZozzora @bfraser747 htt…,05-24-2020 02:40:49,27715,0,true,1264385836247846913
Twitter for iPhone,I HOPE ALL AFRICAN AMERICANS WILL READ AND STUDY THIS. 100% CORRECT. SLEEPY JOE WILL NEVER GET YOU THERE. HE NEVER HAS IN THE PAST. I WILL &amp; HAVE!!! https://t.co/j15DLun4KV,05-24-2020 02:39:43,29102,97031,false,1264385562120683520
Twitter for iPhone,Many physicians agree with you. Also some very good studies! @SteveFDA @US_FDA https://t.co/NDHSTqvhoa,05-24-2020 02:31:59,12535,35231,false,1264383612805398529
Twitter for iPhone,RT @realDonaldTrump: Who are the 4%? A RINO or two!,05-24-2020 02:26:37,21643,0,true,1264382265943117826
Twitter for iPhone,RT @realDonaldTrump: Sleepy Joe cannot bring us to greatness. He is the reason I’m here!,05-24-2020 02:26:17,27896,0,true,1264382178382807040
Twitter for iPhone,True! https://t.co/XvsYuVh1bN,05-24-2020 02:25:43,12205,49891,false,1264382039513534465
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump says he doesn’t think Joe Biden remembers what he did yesterday https://t.co/qesVGyDPFm,05-24-2020 00:12:57,13687,0,true,1264348627234951169
Twitter for iPhone,A blow to her head? Body found under his desk? Left Congress suddenly? Big topic of discussion in Florida...and he’s a Nut Job (with bad ratings). Keep digging use forensic geniuses! https://t.co/UxbS5gZecd,05-24-2020 00:05:58,33749,101467,false,1264346866780700675
Twitter for iPhone,Thank you! https://t.co/8PjR0aswHY,05-23-2020 23:50:11,18664,75862,false,1264342896486088706
Twitter for iPhone,RT @AMErikaNGIRLLL: WATCH⬇️New Jersey Public School Teacher Tells Students Playing soccer➖’I hope you die!➖I hope you both get the Corona v…,05-23-2020 23:47:19,7649,0,true,1264342173279010816
Twitter for iPhone,RT @AMErikaNGIRLLL: The highest ranking members of the FBI  NSA and CIA were not only spying on Trump- They were trying to subvert his ele…,05-23-2020 23:09:23,27606,0,true,1264332627957465088
Twitter for iPhone,RT @TrumpWarRoom: WATCH: @KatrinaPierson explains Joe Biden's long pattern of taking Black voters for granted."Joe Biden thinks that the…,05-23-2020 23:08:40,7795,0,true,1264332448726482944
Twitter for iPhone,RT @RyanAFournier: This morning Joe Biden said “If you have a problem figuring out whether you're for me or Trump then you ain't black."…,05-23-2020 23:08:17,22176,0,true,1264332349778669568
Twitter for iPhone,TRANSITION TO GREATNESS!,05-23-2020 22:59:02,37495,207001,false,1264330025744154624
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,05-23-2020 22:57:22,66331,407887,false,1264329603939696640
Twitter for iPhone,....price. You should drop out of the race &amp; pray that super liberal @DougJones a weak &amp; pathetic puppet for Crazy Nancy Pelosi &amp; Cryin’ Chuck Schumer gets beaten badly. He voted for impeachment based on “ZERO”. Disgraced Alabama. Coach @TTuberville will be a GREAT Senator!,05-23-2020 22:54:00,8702,34493,false,1264328756736536576
Twitter for iPhone,Jeff you had your chance &amp; you blew it. Recused yourself ON DAY ONE (you never told me of a problem) and ran for the hills. You had no courage &amp; ruined many lives. The dirty cops &amp; others got caught by better &amp; stronger people than you. Hopefully this slime will pay a big... https://t.co/AJPUBTPCnT,05-23-2020 22:53:57,13816,51276,false,1264328744682078208
Twitter for iPhone,RT @HeshmatAlavi: @realDonaldTrump Mr. PresidentI am an Iranian &amp; I want to thank you for your maximum pressure policy &amp; specifically tar…,05-23-2020 18:10:16,9315,0,true,1264257353488257029
Twitter for iPhone,RT @thejtlewis: @realDonaldTrump President Trump is beating Biden by 7+ points in the latest CNN poll. And you can add 10% just because it’…,05-23-2020 18:09:18,9226,0,true,1264257111674032130
Twitter for iPhone,RT @kathystrube_com: @Lrihendry @realDonaldTrump You gotta love love love. Trump 2020! Best President America has ever had.,05-23-2020 18:08:54,5431,0,true,1264257009064513539
Twitter for iPhone,RT @Lrihendry: @realDonaldTrump May 20th 2020 Trump polls ahead of Biden in battleground states Arizona Colorado Florida Georgia Maine…,05-23-2020 18:08:50,6544,0,true,1264256993428230155
Twitter for iPhone,Who are the 4%? A RINO or two! https://t.co/fYjnhC6rrl,05-23-2020 12:55:04,21643,99239,false,1264178032031514624
Twitter for iPhone,Sleepy Joe cannot bring us to greatness. He is the reason I’m here! https://t.co/BD21ZWVdXB,05-23-2020 12:52:11,27885,117748,false,1264177305771036672
Twitter for iPhone,RT @realDonaldTrump: USA will be bigger and stronger than ever before!,05-23-2020 12:49:06,16368,0,true,1264176529606619136
Twitter for iPhone,...And Sleepy Joe! https://t.co/XvsYuVh1bN,05-23-2020 12:48:41,10743,40963,false,1264176425311051776
Twitter for iPhone,RT @realDonaldTrump: Do nothing A.G. of the Great State of Michigan Dana Nessel should not be taking her anger and stupidity out on Ford…,05-23-2020 12:47:11,30200,0,true,1264176046766776321
Twitter for iPhone,RT @realDonaldTrump: The Wacky Do Nothing Attorney General of Michigan Dana Nessel is viciously threatening Ford Motor Company for the fa…,05-23-2020 12:46:34,31648,0,true,1264175892047237121
Twitter for iPhone,All things that I have GOTTEN DONE including Criminal Justice Reform! https://t.co/YWaQwLHlNC,05-23-2020 12:28:52,12385,47264,false,1264171435683176448
Twitter for iPhone,RT @PressSec: Places of worship are ESSENTIAL.President @realDonaldTrump reaffirmed his support for the First Amendment by announcing new…,05-23-2020 12:26:39,20742,0,true,1264170878226628608
Twitter for iPhone,Sean Parnell is a Star. We need him in Washington to Drain the Swamp! https://t.co/6j8wGaYELH,05-23-2020 12:25:32,11145,41284,false,1264170597233426432
Twitter for iPhone,RT @realDonaldTrump: .@deanbaquet is to be seriously respected. He has long been considered one of the dumbest men in the world of journali…,05-23-2020 12:23:48,13088,0,true,1264170162057547777
Twitter for iPhone,RT @realDonaldTrump: ....beginning was forced to apologize (Fake News!) after the seriously wrong call of the 2016 Election and is now wi…,05-23-2020 12:23:43,11228,0,true,1264170142474424323
Twitter for iPhone,RT @realDonaldTrump: HARRIS IS A GREAT AMERICAN! https://t.co/cfvCPltijX,05-23-2020 12:23:15,28481,0,true,1264170023771410432
Twitter for iPhone,Patriots! https://t.co/btK0gYfeju,05-23-2020 12:22:47,17490,72459,false,1264169908285341698
Twitter for iPhone,RT @Jim_Jordan: • Obama-Biden IRS targeted conservatives before 2012 election. • Obama-Biden FBI targeted President Trump before 2016 ele…,05-23-2020 12:22:14,9765,0,true,1264169768921243655
Twitter for iPhone,RT @realDonaldTrump: Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watc…,05-23-2020 12:22:06,23603,0,true,1264169732791549952
Twitter for iPhone,RT @realDonaldTrump: .@FoxNews should fire their Fake Pollster. Never had a good Fox Poll!,05-23-2020 12:21:50,14837,0,true,1264169665359642626
Twitter for iPhone,RT @realDonaldTrump: Thank you!,05-23-2020 12:21:15,17777,0,true,1264169519079133184
Twitter for iPhone,So bad! https://t.co/bHFmfe8bro,05-23-2020 12:21:02,14305,46054,false,1264169465681502208
Twitter for iPhone,RT @Scavino45: CONGRATULATIONS @ODNIgov Director John Ratcliffe!,05-23-2020 12:19:54,9808,0,true,1264169179244113920
Twitter for iPhone,Caught in the act! https://t.co/BHBGMYMpc2,05-23-2020 12:17:12,10442,43176,false,1264168501046128640
Twitter for iPhone,RT @realDonaldTrump: 3 years ago after Jeff Sessions recused himself the Fraudulent Mueller Scam began. Alabama do not trust Jeff Sessio…,05-23-2020 02:28:37,18386,0,true,1264020380928348162
Twitter for iPhone,Admiral Ronny Jackson (@RonnyJackson4TX) is a very successful doctor and Navy Veteran running for Congress in #TX13. Strong on Crime the Border and Agriculture — and he loves our Vets! Ronny has my Complete and Total Endorsement! Vote for Ronny! https://t.co/u4z8ZxbeNh,05-22-2020 23:54:19,12007,37669,false,1263981547386011649
Twitter for iPhone,We need @KarenHandel back in Congress to fight for the incredible people of Georgia! She is a tremendous advocate for our Military Vets Border Security and the Second Amendment. Karen has my Complete and Total Endorsement! #GA06 https://t.co/5JOaLlvZE0,05-22-2020 23:51:16,8215,27789,false,1263980780721766401
Twitter for iPhone,Congressman Guy Reschenthaler (@reschenthaler) is doing tremendous work for the people of Pennsylvania! A Navy veteran Guy strongly supports our Vets Borders and always votes to uphold the Rule of Law. Guy has my Complete and Total Endorsement! #PA14 https://t.co/RkjG3znmpM,05-22-2020 23:50:12,8037,26868,false,1263980513599119373
Twitter for iPhone,Congressman John Joyce (@JohnJoyceForPA) is a fighter for the Commonwealth of Pennsylvania! John loves our Vets Military and Small Businesses and always defends Life and the Second Amendment. John has my Complete and Total Endorsement! #PA13https://t.co/Xo0iPugy4y,05-22-2020 23:49:37,7124,23967,false,1263980367075213312
Twitter for iPhone,Sean (@SeanParnellUSA) has my Complete and Total Endorsement! #PA17 https://t.co/GxLuWGBmnx,05-22-2020 23:36:31,9994,34635,false,1263977067080830977
Twitter for iPhone,Congressman Mike Kelly (@MikeKellyforPA) is an incredible advocate for Pennsylvania! He fights to Lower your Taxes Create Jobs Protect our Borders and Defend the Second Amendment. Mike has my Complete and Total Endorsement! #PA16 https://t.co/6ckib4Ot0J,05-22-2020 23:35:19,7915,26709,false,1263976768127500290
Twitter for iPhone,Congressman Fred Keller (@VoteFredKeller) has been doing a phenomenal job in Congress since his special election! He strongly supports our Vets Small Businesses Workers and the Second Amendment. Fred has my Complete and Total Endorsement! #PA12 https://t.co/MVFFDEqlr2,05-22-2020 23:34:31,6685,22632,false,1263976564770906117
Twitter for iPhone,Congressman Glenn “GT” Thompson (@GT_TeamGT) is a hard worker for Pennsylvania! The "Dean of the Delegation" he strongly supports our incredible Farmers Vets and the Second Amendment. “GT” has my Complete and Total Endorsement! #PA15 https://t.co/MqR3PQVf66,05-22-2020 23:34:22,6701,22587,false,1263976528079138818
Twitter for iPhone,Congressman Scott Perry (@PatriotsPerry) is an incredible fighter for Pennsylvania! He served our country as an Army General and now he fights for our Seniors Vets Military and the Second Amendment. Scott has my Complete and Total Endorsement! #PA10 https://t.co/JUnTgdMyCN,05-22-2020 23:31:49,7238,24277,false,1263975888099651590
Twitter for iPhone,Congressman Lloyd Smucker (@LloydSmuckerPA) is working hard for the people of Pennsylvania! Lloyd strongly supports the Second Amendment and he’s fighting for our incredible Workers Military and Vets. Lloyd has my Complete and Total Endorsement! #PA11 https://t.co/R8BRrV6nOJ,05-22-2020 23:25:16,7301,24910,false,1263974237762727942
Twitter for iPhone,Congressman Dan Meuser (@Meuser4Congress) is a tremendous advocate for Pennsylvania! Dan loves our Military Vets and the Second Amendment – a real supporter of our #MAGA agenda. Dan has my Complete and Total Endorsement! #PA09https://t.co/C89n16rAxK,05-22-2020 23:13:56,7169,23790,false,1263971385279426560
Twitter for iPhone,Lisa Scheller (@SchellerforPA) will fight for the incredible people of Pennsylvania in Congress! She strongly supports our Military Vets Small Businesses and the Second Amendment. Lisa has my Complete and Total Endorsement! #PA07https://t.co/VMYjdtKMPg,05-22-2020 23:12:56,7289,23580,false,1263971135168876547
Twitter for iPhone,David Young (@YoungForIowa) is a champion for Iowa! He helped us pass the Trump Tax Cuts and he will always fight for our Small Businesses Military the Second Amendment and our Great Farmers! David has my Complete &amp; Total Endorsement! #IA03 https://t.co/uUjvZvLN8h,05-22-2020 23:12:27,7379,24660,false,1263971010690387969
Twitter for iPhone,Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military Vets Small Businesses &amp; our Incredible Farmers—a true supporter of our #MAGA Agenda! Ashley has my Complete and Total Endorsement! #IA01 https://t.co/CDBLsMEknS,05-22-2020 23:11:59,7518,25145,false,1263970896424972290
Twitter for iPhone,3 years ago after Jeff Sessions recused himself the Fraudulent Mueller Scam began. Alabama do not trust Jeff Sessions. He let our Country down. That’s why I endorsed Coach Tommy Tuberville (@TTuberville) the true supporter of our #MAGA agenda! https://t.co/pCi7jftce2 https://t.co/sAn1VbxNwc,05-22-2020 23:10:41,18138,51963,false,1263970567838932993
Twitter for iPhone,....beginning was forced to apologize (Fake News!) after the seriously wrong call of the 2016 Election and is now willing to write anything even if not truthful. He laughs at his boss Publisher A.G. Sulzberger and I laugh at them all. The @nytimes is a total mess!,05-22-2020 22:46:28,11191,50321,false,1263964474664521728
Twitter for iPhone,.@deanbaquet is to be seriously respected. He has long been considered one of the dumbest men in the world of journalism and he became Executive Editor of the Failing New York Times. Not easy to do. He has given up on “figuring Trump out”. Called it all wrong from the....,05-22-2020 22:46:25,13046,56993,false,1263964462983380994
Twitter for iPhone,https://t.co/eXqtvBsSJw,05-22-2020 22:38:05,14807,51881,false,1263962362228457475
Twitter for iPhone,$49.8M is on its way to @DallasLoveField Airport to aid in economic recovery. This Federal funding will support aviation in the Dallas area &amp; keep aviation workers on the job &amp; commerce moving at one of our important medium hub airports. Proud to support our friends in Dallas!,05-22-2020 22:31:04,10654,47169,false,1263960599509245952
Twitter for iPhone,I am proud to announce that the Maryland Aviation Administration (@MdAviation) will receive $87.8M in CARES Act Airport Grants funding to support aviation and keep commerce moving at this important gateway to the U.S. Capital Region. Very important for economic recovery!,05-22-2020 22:29:43,8541,37084,false,1263960258516602880
Twitter for iPhone,HARRIS IS A GREAT AMERICAN! https://t.co/cfvCPltijX,05-22-2020 20:22:07,28337,92601,false,1263928148283887616
Twitter for iPhone,RT @SenatorTimScott: Joe Biden’s comments are the most arrogant and condescending thing I’ve heard in a very long time. I am offended but…,05-22-2020 20:15:08,17120,0,true,1263926390610702336
Twitter for iPhone,THANK YOU! #RollingToRemember https://t.co/JswZQq3cKO https://t.co/7zZUZXOojz,05-22-2020 19:46:45,24340,75370,false,1263919244485550081
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a press briefing https://t.co/CIeEOpMXmU,05-22-2020 17:48:51,6986,0,true,1263889575086342145
Twitter for iPhone,Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watching what has happened to this once beautiful creation!,05-22-2020 14:44:12,23570,106490,false,1263843108858597376
Twitter for iPhone,.@FoxNews should fire their Fake Pollster. Never had a good Fox Poll! https://t.co/joHfkQwd9L,05-22-2020 14:39:10,14806,57475,false,1263841841654444049
Twitter for iPhone,RT @realDonaldTrump: 96% Approval Rating in the Republican Party. Thank you!,05-22-2020 05:13:25,37606,0,true,1263699465652838400
Twitter for iPhone,Thank you! https://t.co/uMMf9xXQLZ,05-22-2020 05:13:18,17773,87982,false,1263699436133388295
Twitter for iPhone,https://t.co/3HMutqPH7J https://t.co/nkO5Vd2T3Y,05-22-2020 04:31:10,12753,48470,false,1263688831234183168
Twitter for iPhone,Do nothing A.G. of the Great State of Michigan Dana Nessel should not be taking her anger and stupidity out on Ford Motor - they might get upset with you and leave the state like so many other companies have - until I came along and brought business back to Michigan. JOBS!,05-22-2020 03:20:42,30200,124050,false,1263671099000315907
Twitter for iPhone,The Wacky Do Nothing Attorney General of Michigan Dana Nessel is viciously threatening Ford Motor Company for the fact that I inspected a Ventilator plant without a mask. Not their fault &amp; I did put on a mask. No wonder many auto companies left Michigan until I came along!,05-22-2020 03:14:05,31646,131264,false,1263669433366728704
Twitter for iPhone,RT @GOPChairwoman: “As one grateful nation we proclaim: God bless our health care workers!” - @realDonaldTrump in Michigan https://t.co/b1…,05-22-2020 02:45:26,9385,0,true,1263662224280899586
Twitter for iPhone,RT @JesseBWatters: "One of the main reasons @realdonaldtrump got elected in the first place was Barack Obama" #TheFive https://t.co/yg0i5x9…,05-22-2020 02:44:40,13585,0,true,1263662031472754688
Twitter for iPhone,No Voter Fraud! https://t.co/1hyr8jehFm,05-22-2020 02:43:36,18382,64638,false,1263661763729465344
Twitter for iPhone,USA will be bigger and stronger than ever before! https://t.co/R5vvAAoj1P,05-22-2020 02:40:53,16369,66319,false,1263661077969211392
Twitter for iPhone,Is this even possible to believe? Can this be for real? Where is this nursing home how is the victim doing?,05-22-2020 02:29:55,33561,150789,false,1263658320310796291
Twitter for iPhone,RT @CNN: First lady Melania Trump thanked students for helping to keep the country safe and acknowledged recent changes they’ve had to make…,05-22-2020 02:20:04,6198,0,true,1263655838369136642
Twitter for iPhone,“President Trump is leading Joe Biden (D) in the battleground state of Pennsylvania 50.2 percent to 45.5 percent...This is significant as it reflects a 4.7 percent jump from the previous survey.” https://t.co/wb0deC8LQh,05-22-2020 02:15:48,15925,61918,false,1263654765160009728
Twitter for iPhone,96% Approval Rating in the Republican Party. Thank you!,05-22-2020 01:34:51,37606,258407,false,1263644460203806725
Twitter for iPhone,RT @realDonaldTrump: https://t.co/0q33fvaOS6,05-22-2020 01:25:27,17448,0,true,1263642094163329025
Twitter for iPhone,RT @Jim_Jordan: House Democrats held another fake #coronavirus hearing today. Their own witness agreed that it’s time to go back to work.…,05-22-2020 01:24:44,12580,0,true,1263641915259588608
Twitter for iPhone,RT @realDonaldTrump: DOJ: Democrats Paid Pennsylvania Election Officials to Stuff Ballot Box https://t.co/cmFQeWhVEe via @BreitbartNews,05-22-2020 01:23:53,35238,0,true,1263641702474137601
Twitter for iPhone,Big day for JUSTICE. Congratulations John! https://t.co/iyCpcaqmmG,05-22-2020 01:23:30,12980,50269,false,1263641602435751937
Twitter for iPhone,RT @USNavy: Take a look inside the cockpit of the @BlueAngels as they zoom over the USS Harry S. Truman! https://t.co/RTpapzaE9h,05-22-2020 01:17:21,9907,0,true,1263640058218807298
Twitter for iPhone,RT @realDonaldTrump: Wow!,05-22-2020 01:17:02,30231,0,true,1263639978015371264
Twitter for iPhone,THANK YOU! #MAGA https://t.co/hqyNTNoVHi,05-22-2020 01:04:23,14633,70190,false,1263636793972477952
Twitter for iPhone,https://t.co/0q33fvaOS6,05-22-2020 00:14:34,17448,64859,false,1263624257113862146
Twitter for iPhone,RT @TeamTrump: New @CNBC poll in key electoral states....5408 likely voters: AZ FL MI NC PA WI.@realDonaldTrump leads @JoeBiden 4…,05-22-2020 00:02:55,9924,0,true,1263621326939578368
Twitter for iPhone,....On Monday the flags will be at half-staff in honor of the men and women in our Military who have made the Ultimate Sacrifice for our Nation.,05-21-2020 22:41:21,18304,96130,false,1263600798056906752
Twitter for iPhone,I will be lowering the flags on all Federal Buildings and National Monuments to half-staff over the next three days in memory of the Americans we have lost to the CoronaVirus....,05-21-2020 22:41:20,37182,199039,false,1263600794290417670
Twitter for iPhone,Another $298M heading to @MTA adding up to over $2B in federal funding from @USDOT so far part of the $3.9B total from the CARES Act. This is critical to keeping essential personnel moving and aiding metro NYC in recovery. We are here for the people of New York!,05-21-2020 22:34:01,8867,37820,false,1263598954735788034
Twitter for iPhone,https://t.co/maLSpL5zuK,05-21-2020 22:27:40,11721,42069,false,1263597356500451329
Twitter for iPhone,https://t.co/pAC6D3uhDA,05-21-2020 22:26:40,10407,37810,false,1263597104859017218
Twitter for iPhone,RT @WhiteHouse: We send our love to all those affected by the flooding near Midland. https://t.co/bjSfv0gSOD,05-21-2020 21:16:08,6071,0,true,1263579351972536320
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump is at @Ford's Rawsonville Plant!America's workers make our Nation proud! 🇺🇸 https://t.co/XrOLd…,05-21-2020 21:15:55,5825,0,true,1263579299946299392
Twitter for iPhone,RT @WhiteHouse: LIVE: POTUS Delivers Remarks at Ford Rawsonville Components Plant https://t.co/n9lFMmd6eV,05-21-2020 21:15:46,5737,0,true,1263579261874524162
Twitter for iPhone,DOJ: Democrats Paid Pennsylvania Election Officials to Stuff Ballot Box https://t.co/cmFQeWhVEe via @BreitbartNews,05-21-2020 18:43:10,35238,70753,false,1263540859145945090
Twitter for iPhone,....Hahn Richard Goodstein Donna Brazile Niel Cavuto and many others. They repeat the worst of the Democrat speaking points and lies. All of the good is totally nullified and more. Net Result = BAD! CNN &amp; MSDNC are all in for the Do Nothing Democrats! Fox WAS Great!,05-21-2020 18:30:04,17079,67158,false,1263537560829255686
Twitter for iPhone,Many will disagree but @FoxNews is doing nothing to help Republicans and me get re-elected on November 3rd. Sure there are some truly GREAT people on Fox but you also have some real “garbage” littered all over the network people like Dummy Juan Williams Schumerite Chris...,05-21-2020 18:30:02,26806,106289,false,1263537553073942528
Twitter for iPhone,Just departed the @WhiteHouse for the Great State of Michigan! https://t.co/qPX8OY5Pou,05-21-2020 17:29:04,15313,88215,false,1263522211022770176
Twitter for iPhone,RT @realDonaldTrump: China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential…,05-21-2020 13:35:14,61979,0,true,1263463362479960064
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump has negotiated better trade deals that brought back American jobs and American manufacturing.…,05-21-2020 04:59:56,15935,0,true,1263333683731333122
Twitter for iPhone,RT @TeamTrump: White House Press Secretary @KayleighMcEnany: President @realDonaldTrump’s public-private partnership is DELIVERING!✅Over…,05-21-2020 04:59:45,7636,0,true,1263333636109144064
Twitter for iPhone,RT @charliekirk11: Why did Susan Rice need to send herself an email telling herself that Obama said the Flynn issue was being handled "by t…,05-21-2020 04:56:12,13111,0,true,1263332743750004741
Twitter for iPhone,RT @charliekirk11: RT if President Trump should withhold federal funds to states that try to STEAL our elections with voter fraud!,05-21-2020 04:56:01,37062,0,true,1263332699718254592
Twitter for iPhone,Wow! https://t.co/fjngaMPrzb,05-21-2020 04:28:40,30231,84449,false,1263325814323580928
Twitter for iPhone,RT @JackPosobiec: Sweden becomes country with highest coronavirus death rate per capitahttps://t.co/YL7II8MGXC,05-21-2020 04:10:47,5809,0,true,1263321313365692421
Twitter for iPhone,China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential race so they can continue to rip-off the United States as they have done for decades until I came along!,05-21-2020 01:37:02,61979,256971,false,1263282623939477511
Twitter for iPhone,....It all comes from the top. They could have easily stopped the plague but they didn’t!,05-21-2020 01:36:31,20105,92754,false,1263282491043037184
